,num,joueur
0,,Joe Hart
1,,Samir Nasri
2,,Adam Johnson
3,,Edin Džeko
4,,Sergio Agüero
5,,Joleon Lescott
6,,Gareth Barry
7,,David Silva
8,,Aleksandar Kolarov
9,,Stefan Savić
10,,Micah Richards
