,num,joueur
0,,David Marshall
1,,Steven Caulker
2,,Craig Noone
3,,Magnus Wolff Eikrem
4,,Kenwyne Jones
5,,Fraizer Campbell
6,,Wilfried Zaha
7,,Fábio
8,,Don Cowie
9,,Andrew Taylor
10,,Cala
