,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Patson Daka,20.0,zm ZAM,FW,23-364,66,11,11,0,0,0,0,1,0,0,0,0,0,7,0,0
1,Jamie Vardy,9.0,eng ENG,FW,35-270,24,6,4,2,0,0,0,0,0,0,0,0,0,4,0,0
2,Harvey Barnes,7.0,eng ENG,"LM,WB",24-303,90,25,25,0,0,0,0,1,0,0,0,0,0,17,0,1
3,Kiernan Dewsbury-Hall,22.0,eng ENG,CM,24-032,90,42,42,0,0,0,0,1,0,0,0,0,0,35,0,1
4,Youri Tielemans,8.0,be BEL,CM,25-154,90,76,73,3,1,0,0,1,1,0,0,0,0,58,0,3
5,James Maddison,10.0,eng ENG,"RM,CM",25-319,90,45,41,4,2,0,0,4,0,2,2,0,0,37,0,1
6,Boubakary Soumaré,42.0,fr FRA,DM,23-223,78,39,39,0,0,0,0,0,0,0,0,0,0,37,0,0
7,Kelechi Iheanacho,14.0,ng NGA,FW,26-005,12,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
8,James Justin,2.0,eng ENG,"LB,WB",24-227,85,71,62,9,1,0,0,1,8,0,0,0,0,60,0,2
9,Ayoze Pérez,17.0,es ESP,WB,29-071,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,Wout Faes,3.0,be BEL,CB,24-188,90,96,95,1,1,0,0,0,0,0,0,0,0,87,0,0
11,Jonny Evans,6.0,nir NIR,CB,34-278,90,77,74,3,3,0,0,0,0,0,0,0,0,70,0,1
12,Timothy Castagne,27.0,be BEL,RB,26-307,66,41,36,5,0,0,0,1,5,0,0,0,0,35,0,1
13,Daniel Amartey,18.0,gh GHA,"CB,RB",27-291,24,15,14,1,0,0,0,0,1,0,0,0,0,15,0,0
14,Danny Ward,1.0,wls WAL,GK,29-108,90,38,31,7,2,0,0,0,0,0,0,0,0,34,0,1
15,15 Players,,,,,990,584,549,35,10,0,0,10,15,2,2,0,0,498,0,11
