,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Callum Wilson,13.0,eng ENG,FW,27-052,90,7,9,77.8,95,17,4,4,100.0,2,4,50.0,0,0,,0,0.1,0.0,1,0,2,0,3
1,Joshua King,17.0,no NOR,FW,27-095,60,11,16,68.8,138,41,7,7,100.0,3,5,60.0,0,1,0.0,0,0.1,0.0,1,1,1,0,3
2,Dominic Solanke,29.0,eng ENG,"CM,FW",21-218,30,7,8,87.5,76,19,7,7,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1
3,Ryan Fraser,24.0,sct SCO,"LM,RW",25-055,90,19,32,59.4,305,149,12,16,75.0,4,12,33.3,3,4,75.0,0,0.1,0.3,1,2,1,1,2
4,Jefferson Lerma,8.0,co COL,"CM,DM",24-177,90,56,65,86.2,1103,592,23,26,88.5,27,29,93.1,6,9,66.7,0,0.2,0.2,2,8,3,0,13
5,Dan Gosling,4.0,eng ENG,CM,29-078,90,49,58,84.5,868,297,23,26,88.5,21,24,87.5,4,5,80.0,0,0.1,0.0,3,7,0,0,10
6,David Brooks,20.0,wls WAL,"RM,LW",21-286,90,31,38,81.6,502,141,15,17,88.2,12,16,75.0,3,4,75.0,0,0.5,0.2,1,4,2,0,5
7,Nathan Aké,5.0,nl NED,"LB,CB",24-061,90,33,38,86.8,515,71,21,22,95.5,8,10,80.0,4,5,80.0,0,0.3,0.0,1,2,0,0,1
8,Steve Cook,3.0,eng ENG,"CB,RB",28-001,90,59,79,74.7,1216,337,14,17,82.4,40,51,78.4,5,8,62.5,0,0.0,0.0,0,4,0,0,5
9,Chris Mepham,33.0,wls WAL,"CB,RB",21-166,75,40,46,87.0,777,162,13,14,92.9,18,23,78.3,6,6,100.0,0,0.0,0.0,0,3,0,0,3
10,Lys Mousset,9.0,fr FRA,FW,23-071,15,1,1,100.0,14,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
11,Junior Stanislas,19.0,eng ENG,RB,29-145,22,10,10,100.0,145,42,4,4,100.0,6,6,100.0,0,0,,0,0.0,0.0,0,0,1,0,1
12,Jack Simpson,25.0,eng ENG,CB,22-123,68,49,59,83.1,828,303,20,24,83.3,26,32,81.3,2,2,100.0,0,0.0,0.0,0,1,0,0,6
13,Artur Boruc,1.0,pl POL,GK,39-059,90,20,22,90.9,588,444,2,2,100.0,11,11,100.0,7,9,77.8,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,392,481,81.5,7170,2615,166,187,88.8,178,223,79.8,40,53,75.5,0,1.3,0.8,10,33,10,1,53
