,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Dominic Solanke,29.0,eng ENG,FW,20-076,66,34,2,3,23,9,2,34,1,1,100.0,0,0.0,24,88,63,2,1,1,2,2,26,5
1,Mohamed Salah,11.0,eg EGY,FW,25-167,24,14,0,0,4,10,2,14,1,0,0.0,1,100.0,9,27,13,0,0,0,1,0,7,2
2,Sadio Mané,19.0,sn SEN,LW,25-233,88,40,0,2,17,22,7,40,6,5,83.3,1,16.7,32,288,200,10,4,4,1,1,32,11
3,Jordan Henderson,14.0,eng ENG,LW,27-165,2,9,0,1,6,2,0,9,0,0,,0,,7,35,14,0,0,0,0,0,7,0
4,Alex Oxlade-Chamberlain,21.0,eng ENG,RW,24-106,66,37,1,8,16,13,2,37,2,1,50.0,1,50.0,17,151,66,4,1,1,0,0,17,2
5,James Milner,7.0,eng ENG,RW,31-329,24,24,0,3,12,9,0,24,1,0,0.0,1,100.0,13,49,30,1,0,0,0,1,15,2
6,Roberto Firmino,9.0,br BRA,AM,26-058,90,45,1,1,20,25,3,45,2,2,100.0,0,0.0,37,236,113,5,2,2,5,3,37,7
7,Georginio Wijnaldum,5.0,nl NED,DM,27-018,90,72,2,9,52,13,0,72,1,0,0.0,1,100.0,44,165,86,3,1,0,1,2,53,3
8,Emre Can,23.0,de GER,DM,23-321,90,77,2,19,50,9,0,77,2,1,50.0,1,50.0,49,373,194,3,1,0,0,1,50,1
9,Alberto Moreno,18.0,es ESP,LB,25-147,90,80,2,25,42,14,0,80,1,1,100.0,0,0.0,47,192,119,3,2,0,1,0,46,0
10,Dejan Lovren,6.0,hr CRO,CB,28-147,90,77,4,36,41,0,0,77,0,0,,0,,53,222,114,1,0,0,0,0,58,0
11,Joël Matip,32.0,cm CMR,CB,26-113,90,94,4,42,50,2,1,94,0,0,,0,,60,288,225,1,0,0,0,0,62,0
12,Joe Gomez,12.0,eng ENG,RB,20-190,90,72,3,23,37,12,0,72,0,0,,0,,34,143,91,2,1,0,0,0,44,2
13,Simon Mignolet,22.0,be BEL,GK,29-268,90,27,22,27,0,0,0,27,0,0,,0,,17,93,51,0,0,0,0,0,14,0
14,14 Players,,,,,990,702,43,199,370,140,17,702,17,11,64.7,6,35.3,443,2350,1379,35,13,8,11,10,468,35
