,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Roberto Firmino,9.0,br BRA,"FW,AM",27-180,90,28,27,1,0,2,0,0,0,0,0,0,0,17,0,0
1,Sadio Mané,10.0,sn SEN,"LW,RW",26-355,90,26,25,1,0,0,0,1,1,0,0,0,0,20,0,1
2,Mohamed Salah,11.0,eg EGY,"RW,FW",26-289,89,17,17,0,0,0,0,0,0,0,0,0,0,12,0,1
3,Dejan Lovren,6.0,hr CRO,"CB,FW",29-269,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,James Milner,7.0,eng ENG,LM,33-086,76,52,50,2,0,0,2,4,0,1,1,0,0,41,0,6
5,Fabinho,3.0,br BRA,"DM,CM",25-159,14,10,9,1,1,0,0,0,0,0,0,0,0,7,0,0
6,Jordan Henderson,14.0,eng ENG,CM,28-287,76,47,47,0,0,1,1,0,0,0,0,0,0,38,0,0
7,Divock Origi,27.0,be BEL,"LW,LM",23-347,14,6,6,0,0,0,1,2,0,0,0,0,0,3,0,2
8,Georginio Wijnaldum,5.0,nl NED,"RM,DM",28-140,90,32,32,0,0,0,1,0,0,0,0,0,0,27,0,0
9,Andrew Robertson,26.0,sct SCO,LB,25-020,90,80,68,11,0,0,3,4,11,0,0,0,0,64,1,2
10,Virgil van Dijk,4.0,nl NED,CB,27-266,90,52,50,2,2,0,1,0,0,0,0,0,0,46,0,0
11,Joël Matip,32.0,cm CMR,CB,27-235,90,40,36,4,4,1,0,0,0,0,0,0,0,30,0,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,20-175,90,73,49,23,1,0,1,12,13,9,6,2,0,56,1,0
13,Alisson,13.0,br BRA,GK,26-180,90,37,25,12,1,0,0,0,0,0,0,0,0,30,0,0
14,14 Players,,,,,990,500,441,57,9,4,10,23,25,10,7,2,0,391,2,12
