,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Brennan Johnson,20.0,wls WAL,"FW,CM,AM",21-320,90,6,4,2,0,0,0,0,0,0,0,0,0,4,0,0
1,Danilo,28.0,br BRA,"AM,CM",21-344,77,18,17,0,0,1,0,0,0,0,0,0,0,10,1,0
2,André Ayew,34.0,gh GHA,AM,33-112,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,Morgan Gibbs-White,10.0,eng ENG,AM,23-071,90,36,26,8,0,0,1,10,0,8,2,6,0,14,2,2
4,Cheikhou Kouyaté,21.0,sn SEN,CM,33-108,31,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
5,Remo Freuler,23.0,ch SUI,"CM,RM",30-358,59,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
6,Jonjo Shelvey,6.0,eng ENG,CM,31-040,64,29,25,4,4,0,1,2,0,0,0,0,0,17,0,0
7,Orel Mangala,5.0,be BEL,LM,25-021,26,8,7,1,0,0,0,0,0,0,0,0,0,6,0,0
8,Harry Toffolo,15.0,eng ENG,"WB,LB",27-232,90,17,16,1,0,0,0,0,1,0,0,0,0,8,0,0
9,Neco Williams,7.0,wls WAL,"WB,RB",21-360,90,37,26,9,0,0,0,5,9,0,0,0,0,20,2,3
10,Moussa Niakhate,19.0,sn SEN,CB,27-031,90,32,22,10,0,0,0,0,10,0,0,0,0,21,0,2
11,Felipe,38.0,br BRA,CB,33-327,90,25,22,1,1,0,0,1,0,0,0,0,0,19,2,1
12,Joe Worrall,4.0,eng ENG,CB,26-088,64,21,15,6,0,0,0,0,6,0,0,0,0,14,0,0
13,Taiwo Awoniyi,9.0,ng NGA,FW,25-239,26,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14,Keylor Navas,12.0,cr CRC,GK,36-114,90,30,13,17,3,0,0,0,0,0,0,0,0,22,0,0
15,15 Players,,,,,990,280,214,59,8,1,2,18,26,8,2,6,0,171,7,8
