,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Roberto Firmino,9.0,br BRA,FW,29-128,90,1,0,0,1,0,0,2,0.0,2,2,0,2,0,1,0,0
1,Sadio Mané,10.0,sn SEN,LW,28-303,90,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0
2,Mohamed Salah,11.0,eg EGY,RW,28-237,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
3,Curtis Jones,17.0,eng ENG,LM,20-008,67,2,2,0,1,1,1,2,50.0,1,1,0,1,4,6,1,0
4,James Milner,7.0,eng ENG,LM,35-034,23,1,1,1,0,0,0,2,0.0,2,1,0,1,0,1,0,0
5,Georginio Wijnaldum,5.0,nl NED,CM,30-088,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
6,Thiago Alcántara,6.0,es ESP,RM,29-302,67,3,0,1,0,2,1,2,50.0,1,1,0,1,1,4,0,0
7,Xherdan Shaqiri,23.0,ch SUI,RM,29-120,23,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
8,Andrew Robertson,26.0,sct SCO,LB,26-333,84,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,2,0
9,Kostas Tsimikas,21.0,gr GRE,LB,24-271,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
10,Jordan Henderson,14.0,eng ENG,CB,30-235,90,2,1,1,0,1,0,2,0.0,2,0,0,0,2,4,1,0
11,Fabinho,3.0,br BRA,CB,27-107,90,2,0,0,2,0,1,2,50.0,1,0,0,0,1,3,2,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,22-123,90,5,4,3,2,0,5,8,62.5,3,1,0,1,3,8,3,0
13,Alisson,1.0,br BRA,GK,28-128,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2
14,14 Players,,,,,990,18,9,8,6,4,9,26,34.6,17,8,0,8,11,29,9,2
