,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jesse Lingard,11.0,eng ENG,FW,30-012,52,26,0,1,15,11,1,26,2,2,100.0,0,0.0,11,50,27,0,0,0,0,0,20,2
1,Lewis O'Brien,14.0,eng ENG,"LM,FW",24-074,38,13,1,3,2,8,0,13,2,1,50.0,0,0.0,8,14,3,0,0,0,1,2,8,0
2,Taiwo Awoniyi,9.0,ng NGA,LW,25-137,61,21,0,4,5,12,0,21,3,1,33.3,2,66.7,13,133,9,0,2,0,4,4,13,4
3,Sam Surridge,16.0,eng ENG,RW,24-152,29,7,0,1,3,3,2,7,0,0,,0,,3,14,7,0,0,0,0,0,4,0
4,Brennan Johnson,20.0,wls WAL,"RW,FW",21-218,90,27,0,2,10,16,2,27,2,0,0.0,2,100.0,17,73,10,0,0,0,3,2,20,2
5,Orel Mangala,5.0,be BEL,LM,24-284,62,27,1,3,20,4,1,27,1,0,0.0,0,0.0,16,87,46,0,1,0,0,0,18,1
6,Emmanuel Dennis,25.0,ng NGA,LW,25-042,28,16,0,5,5,7,3,16,3,3,100.0,0,0.0,10,84,66,2,0,2,2,2,7,1
7,Remo Freuler,23.0,ch SUI,CM,30-256,90,40,4,11,21,8,0,40,0,0,,0,,17,63,20,0,0,0,0,0,22,1
8,Ryan Yates,22.0,eng ENG,RM,25-036,90,47,4,11,20,17,2,47,2,0,0.0,1,50.0,20,126,67,3,1,1,1,1,19,1
9,Renan Lodi,32.0,br BRA,LB,24-263,61,41,4,14,13,14,0,41,1,0,0.0,0,0.0,14,89,41,1,2,0,1,0,14,1
10,Harry Toffolo,15.0,eng ENG,LB,27-130,29,20,2,4,9,7,2,20,0,0,,0,,4,4,1,0,0,0,2,0,7,1
11,Willy Boly,30.0,ci CIV,CB,31-327,90,41,10,27,11,3,3,41,0,0,,0,,19,90,27,0,0,0,0,0,21,0
12,Joe Worrall,4.0,eng ENG,CB,25-351,90,40,9,25,12,3,2,40,0,0,,0,,14,30,11,0,0,0,1,0,20,0
13,Serge Aurier,24.0,ci CIV,RB,30-003,73,62,5,25,20,19,0,62,1,1,100.0,0,0.0,31,157,120,3,0,0,1,1,35,3
14,Neco Williams,7.0,wls WAL,RB,21-258,17,23,1,8,5,10,0,23,1,0,0.0,0,0.0,6,50,10,1,0,0,1,1,2,0
15,Wayne Hennessey,13.0,wls WAL,GK,35-337,90,30,26,30,0,0,0,30,0,0,,0,,14,52,43,0,0,0,0,0,14,0
16,16 Players,,,,,990,481,67,174,171,142,18,481,18,8,44.4,5,27.8,217,1116,508,10,6,3,17,13,244,17
