,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Roberto Firmino,9.0,br BRA,FW,29-051,90,60,0,2,36,23,8,60,5,4,80.0,1,20.0,37,163,107,2,1,2,2,0,45,4
1,Sadio Mané,10.0,sn SEN,LW,28-226,88,32,2,4,8,21,9,32,3,2,66.7,1,33.3,21,166,112,4,3,2,3,0,26,13
2,Takumi Minamino,18.0,jp JPN,RW,25-311,2,2,0,0,1,1,1,2,0,0,,0,,2,9,6,1,0,1,1,0,2,1
3,Diogo Jota,20.0,pt POR,RW,23-354,88,43,0,1,20,22,6,43,4,3,75.0,1,25.0,27,147,98,5,2,1,5,0,35,6
4,Divock Origi,27.0,be BEL,"LW,RW",25-218,2,2,0,1,1,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,1,0
5,Naby Keïta,8.0,gn GUI,LM,25-286,52,41,0,4,24,13,2,41,1,1,100.0,0,0.0,25,140,66,1,0,0,2,0,28,2
6,Neco Williams,76.0,wls WAL,RB,19-223,38,26,0,9,7,11,0,26,0,0,,0,,14,110,32,1,2,1,0,0,11,2
7,Georginio Wijnaldum,5.0,nl NED,CM,30-011,90,56,1,5,48,3,0,56,1,1,100.0,0,0.0,38,189,67,0,1,0,1,2,42,0
8,Curtis Jones,17.0,eng ENG,RM,19-297,90,81,1,10,60,11,1,81,0,0,,0,,63,298,102,1,2,1,0,6,65,5
9,Andrew Robertson,26.0,sct SCO,LB,26-256,90,90,4,15,49,27,1,90,2,2,100.0,0,0.0,60,468,272,4,5,0,2,0,63,9
10,Fabinho,3.0,br BRA,CB,27-030,90,89,7,29,60,0,0,89,0,0,,0,,72,311,165,0,0,0,0,0,74,0
11,Joël Matip,32.0,cm CMR,CB,29-106,90,79,6,28,49,2,2,79,0,0,,0,,60,272,178,0,0,0,0,0,61,0
12,James Milner,7.0,eng ENG,"RB,LM",34-323,90,96,1,17,58,22,1,96,0,0,,0,,46,188,104,2,2,0,0,3,54,6
13,Alisson,1.0,br BRA,GK,28-051,90,34,26,34,0,0,0,34,0,0,,0,,13,66,41,0,0,0,0,0,9,0
14,14 Players,,,,,990,731,48,159,421,156,31,731,16,13,81.3,3,18.8,478,2527,1350,21,18,8,16,11,516,48
