,num,joueur
0,,Javier Hernández
1,,Robin van Persie
2,,Nemanja Vidić
3,,Patrice Evra
4,,Rio Ferdinand
5,,Ryan Giggs
6,,Rafael
7,,Michael Carrick
8,,Ashley Young
9,,
10,,Anders Lindegaard
