,num,joueur
0,1,Aaron Ramsdale
1,3,Enda Stevens
2,6,Chris Basham
3,7,John Lundstram
4,10,Billy Sharp
5,12,John Egan
6,16,Oliver Norwood
7,17,David McGoldrick
8,20,Jayden Bogle
9,22,Ethan Ampadu
10,23,Ben Osborn
