,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Billy Sharp,10.0,eng ENG,FW,35-010,90,28,0,0,8,20,5,28,0,0,,0,,14,55,14,1,1,0,1,0,21,12
1,David McGoldrick,17.0,ie IRL,"FW,AM",33-078,90,55,1,4,21,30,9,55,3,2,66.7,1,33.3,38,258,137,6,3,1,4,1,47,5
2,Ben Osborn,23.0,eng ENG,"CM,LM",26-194,90,61,0,4,28,29,0,61,0,0,,0,,35,152,73,2,2,0,1,0,48,7
3,Oliver Norwood,16.0,nir NIR,CM,29-309,61,75,3,12,45,18,0,75,0,0,,0,,40,140,71,1,0,0,1,1,55,1
4,Oliver McBurnie,9.0,sct SCO,"AM,FW",24-256,29,13,0,2,7,4,2,13,0,0,,0,,9,29,16,0,0,0,0,0,10,1
5,John Lundstram,7.0,eng ENG,CM,26-363,90,75,1,12,42,21,1,75,1,1,100.0,0,0.0,48,260,122,2,4,0,2,1,59,3
6,Enda Stevens,3.0,ie IRL,"WB,LB",30-221,90,66,2,9,30,27,1,66,1,0,0.0,1,100.0,29,151,69,2,0,1,0,1,44,10
7,Jayden Bogle,20.0,eng ENG,"WB,RB",20-203,90,44,2,12,19,13,1,44,3,1,33.3,2,66.7,25,128,71,3,0,1,0,1,24,3
8,Ethan Ampadu,22.0,wls WAL,CB,20-154,90,85,7,22,48,15,1,85,0,0,,0,,40,342,231,5,3,0,0,0,59,3
9,John Egan,12.0,ie IRL,CB,28-118,84,37,5,19,18,0,0,37,0,0,,0,,16,87,43,0,0,0,0,0,20,0
10,Phil Jagielka,15.0,eng ENG,CB,38-182,6,10,3,8,2,0,0,10,0,0,,0,,5,8,3,0,0,0,0,0,5,0
11,Chris Basham,6.0,eng ENG,"CB,RM",32-210,90,59,3,11,34,14,4,59,3,3,100.0,0,0.0,28,155,82,2,1,1,3,0,39,5
12,Aaron Ramsdale,1.0,eng ENG,GK,22-277,90,36,31,36,0,0,0,36,0,0,,0,,19,88,56,0,0,0,0,0,17,0
13,13 Players,,,,,990,644,58,151,302,191,24,644,11,7,63.6,4,36.4,346,1853,988,24,14,4,12,5,448,50
