,num,joueur
0,,James Ward-Prowse
1,,Guly do Prado
2,,Jay Rodriguez
3,,Morgan Schneiderlin
4,,Danny Fox
5,,José Fonte
6,,Adam Lallana
7,,Jos Hooiveld
8,,Jason Puncheon
9,,
10,,Paulo Gazzaniga
