,num,joueur
0,,Danny Simpson
1,,Kevin Nolan
2,,Fabricio Coloccini
3,,Jonás Gutiérrez
4,,Joey Barton
5,,Mike Williamson
6,,José Enrique
7,,Shola Ameobi
8,,Danny Guthrie
9,,
10,,Tim Krul
