,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Chris Wood,9.0,nz NZL,FW,29-334,60,16,1,1,5,10,2,16,0,0,,0,,4,5,0,0,0,0,3,1,12,1
1,Jay Rodriguez,19.0,eng ENG,FW,32-100,30,13,0,4,5,4,2,13,1,0,0.0,1,100.0,8,54,1,0,1,0,0,2,12,5
2,Maxwel Cornet,20.0,ci CIV,"FW,LM",25-040,87,23,1,2,5,16,3,23,1,1,100.0,0,0.0,11,67,2,0,0,1,4,2,15,7
3,Erik Pieters,23.0,nl NED,LM,33-091,3,3,1,2,1,1,0,3,0,0,,0,,2,22,19,0,0,0,0,0,1,1
4,Dwight McNeil,11.0,eng ENG,"LM,RM",21-349,90,38,1,7,18,13,0,38,0,0,,0,,21,135,33,1,1,0,0,0,21,4
5,Josh Brownhill,8.0,eng ENG,CM,25-322,90,33,1,7,22,4,0,33,0,0,,0,,17,52,21,0,0,0,0,0,18,0
6,Ashley Westwood,18.0,eng ENG,CM,31-219,90,44,2,10,25,10,0,44,1,0,0.0,1,100.0,15,83,8,0,0,0,0,0,22,0
7,Jóhann Berg Guðmundsson,7.0,is ISL,RM,31-010,69,26,3,7,10,9,0,26,0,0,,0,,11,46,17,1,1,0,0,0,14,1
8,Matěj Vydra,27.0,cz CZE,"FW,RM",29-189,21,6,1,1,2,3,1,6,0,0,,0,,3,2,0,0,0,0,0,0,5,0
9,Charlie Taylor,3.0,eng ENG,LB,28-049,90,56,12,20,28,8,0,56,0,0,,0,,28,186,104,2,3,0,0,1,26,0
10,Ben Mee,6.0,eng ENG,CB,32-046,90,42,8,29,13,0,0,42,0,0,,0,,15,44,5,0,0,0,0,0,17,0
11,James Tarkowski,5.0,eng ENG,CB,28-352,90,40,4,17,23,0,0,40,0,0,,0,,12,41,30,0,0,0,0,0,20,0
12,Matthew Lowton,2.0,eng ENG,RB,32-150,90,41,8,13,21,7,0,41,0,0,,0,,20,47,17,0,0,0,0,0,21,2
13,Nick Pope,1.0,eng ENG,GK,29-201,90,36,30,33,3,0,0,36,0,0,,0,,12,96,8,0,0,0,0,0,6,0
14,14 Players,,,,,990,417,73,153,181,85,8,417,3,1,33.3,2,66.7,179,880,265,4,6,1,7,6,210,21
