,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Salomón Rondón,33.0,ve VEN,FW,32-037,90,24,2,5,5,14,3,24,3,1,33.3,2,66.7,15,78,30,1,0,0,0,0,15,4
1,Demarai Gray,11.0,jm JAM,"FW,LM",25-117,76,42,0,4,23,15,3,42,3,0,0.0,3,100.0,29,147,63,2,0,1,5,1,26,4
2,Alex Iwobi,17.0,ng NGA,LM,25-173,14,7,0,2,2,3,0,7,0,0,,0,,2,11,10,1,0,0,0,0,4,1
3,Anthony Gordon,24.0,eng ENG,LM,20-241,59,41,0,8,14,20,6,41,3,2,66.7,1,33.3,24,202,126,3,4,1,2,0,26,3
4,Richarlison,7.0,br BRA,FW,24-166,31,12,1,3,3,6,4,12,0,0,,0,,6,29,6,1,0,0,1,0,7,4
5,Allan,6.0,br BRA,CM,30-288,90,62,3,22,32,8,1,62,0,0,,0,,31,128,78,1,1,0,3,0,30,0
6,Tom Davies,26.0,eng ENG,CM,23-115,90,47,1,10,25,12,6,47,1,1,100.0,0,0.0,25,63,17,0,0,0,3,1,27,0
7,Andros Townsend,14.0,eng ENG,RM,30-099,90,43,0,6,17,20,3,43,3,3,100.0,0,0.0,23,141,44,3,1,3,1,1,28,7
8,Lucas Digne,12.0,fr FRA,LB,28-095,90,76,4,26,24,28,5,76,1,0,0.0,1,100.0,31,265,89,2,1,0,1,1,29,6
9,Ben Godfrey,22.0,eng ENG,CB,23-281,90,61,12,39,22,0,0,61,0,0,,0,,29,84,14,0,0,0,4,0,26,0
10,Michael Keane,5.0,eng ENG,CB,28-285,90,71,11,43,26,2,1,71,0,0,,0,,36,185,100,0,0,0,0,0,44,0
11,Séamus Coleman,23.0,ie IRL,RB,33-012,90,60,5,20,23,17,5,60,0,0,,0,,29,132,44,1,1,0,0,0,34,9
12,Jordan Pickford,1.0,eng ENG,GK,27-230,90,38,28,38,0,0,0,38,0,0,,0,,20,85,57,0,0,0,0,0,21,0
13,13 Players,,,,,990,584,67,226,216,145,37,584,14,7,50.0,7,50.0,300,1550,678,15,8,5,20,4,317,38
