,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Patson Daka,20.0,zm ZAM,FW,24-014,61,0,0,0,0,0,0,0,0,20,2,1,1,0.0,0.0,0.0,0,0,7,12,58.3,0,5,1,0,0
1,Jamie Vardy,9.0,eng ENG,FW,35-285,29,1,1,0,0,1,1,0,0,12,1,0,1,0.5,0.5,0.1,1,1,3,6,50.0,0,2,0,1,0
2,Harvey Barnes,7.0,eng ENG,LM,24-318,78,1,0,0,0,1,1,0,0,33,2,0,0,0.2,0.2,0.0,3,3,18,25,72.0,2,18,4,2,0
3,Marc Albrighton,11.0,eng ENG,LM,32-339,12,0,0,0,0,1,0,0,0,11,0,0,1,0.0,0.0,0.0,0,0,4,9,44.4,0,4,0,0,0
4,Kiernan Dewsbury-Hall,22.0,eng ENG,CM,24-047,61,0,1,0,0,0,0,0,0,41,2,1,0,0.0,0.0,0.2,1,1,20,32,62.5,2,19,4,1,1
5,Dennis Praet,26.0,be BEL,RM,28-162,29,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,0,0,7,8,87.5,2,4,0,0,0
6,Youri Tielemans,8.0,be BEL,CM,25-169,90,1,0,0,0,1,1,0,0,44,1,1,3,0.0,0.0,0.0,0,0,28,38,73.7,4,15,0,0,0
7,James Maddison,10.0,eng ENG,"RM,CM",25-334,90,1,0,0,0,1,1,0,0,35,4,1,0,0.1,0.1,0.0,1,0,22,28,78.6,6,19,2,0,0
8,Boubakary Soumaré,42.0,fr FRA,DM,23-238,60,0,0,0,0,0,0,0,0,31,3,1,1,0.0,0.0,0.0,0,0,19,23,82.6,0,13,0,0,0
9,Nampalys Mendy,24.0,sn SEN,DM,30-122,30,0,0,0,0,0,0,0,0,19,0,0,1,0.0,0.0,0.0,0,0,12,17,70.6,1,10,0,0,0
10,James Justin,2.0,eng ENG,LB,24-242,87,0,0,0,0,0,0,0,0,53,1,1,4,0.0,0.0,0.0,1,0,37,46,80.4,4,10,1,1,0
11,Luke Thomas,33.0,eng ENG,LB,21-135,3,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,0,0,0,0
12,Wout Faes,3.0,be BEL,CB,24-203,90,0,0,0,0,0,0,1,0,53,2,0,2,0.0,0.0,0.0,0,0,35,41,85.4,1,18,0,0,0
13,Daniel Amartey,18.0,gh GHA,CB,27-306,90,0,0,0,0,0,0,0,0,34,0,1,2,0.0,0.0,0.0,0,0,18,25,72.0,2,9,0,0,0
14,Timothy Castagne,27.0,be BEL,RB,26-322,90,0,1,0,0,0,0,0,0,43,3,1,4,0.0,0.0,0.5,1,1,21,31,67.7,0,8,1,0,0
15,Danny Ward,1.0,wls WAL,GK,29-123,90,0,0,0,0,0,0,0,0,48,0,0,0,0.0,0.0,0.0,0,0,29,45,64.4,0,21,0,0,0
16,16 Players,,,,,990,4,3,0,0,5,4,1,0,489,23,8,20,0.9,0.9,0.9,8,6,282,388,72.7,24,175,13,5,1
