,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
12,2016-11-20,16:00 ,Premier League,Matchweek 12,Sun,Home,L,0,1,Chelsea,42,"32,704",Ben Gibson,4-5-1,Jonathan Moss,https://fbref.com/en/matches/ecb3a442/Middlesbrough-Chelsea-November-20-2016-Premier-League,
13,2016-11-26,15:00 ,Premier League,Matchweek 13,Sat,Away,D,2,2,Leicester City,59,"32,058",Ben Gibson,4-5-1,Lee Mason,https://fbref.com/en/matches/3c659490/Leicester-City-Middlesbrough-November-26-2016-Premier-League,
14,2016-12-05,20:00 ,Premier League,Matchweek 14,Mon,Home,W,1,0,Hull City,61,"27,395",Ben Gibson,4-3-3,Mike Dean,https://fbref.com/en/matches/df3eda24/Middlesbrough-Hull-City-December-5-2016-Premier-League,
15,2016-12-11,14:15 ,Premier League,Matchweek 15,Sun,Away,L,0,1,Southampton,45,"28,976",Ben Gibson,4-3-3,Stuart Attwell,https://fbref.com/en/matches/147f4bd9/Southampton-Middlesbrough-December-11-2016-Premier-League,
16,2016-12-14,19:45 ,Premier League,Matchweek 16,Wed,Home,L,0,3,Liverpool,37,"32,704",Ben Gibson,4-3-3,Jonathan Moss,https://fbref.com/en/matches/c31bcb69/Middlesbrough-Liverpool-December-14-2016-Premier-League,
17,2016-12-17,15:00 ,Premier League,Matchweek 17,Sat,Home,W,3,0,Swansea City,43,"28,302",Ben Gibson,4-3-3,Niel Swarbrick,https://fbref.com/en/matches/fd6f236f/Middlesbrough-Swansea-City-December-17-2016-Premier-League,
18,2016-12-26,15:00 ,Premier League,Matchweek 18,Mon,Away,L,0,1,Burnley,54,"21,562",Ben Gibson,4-3-3,Craig Pawson,https://fbref.com/en/matches/c2d0e082/Burnley-Middlesbrough-December-26-2016-Premier-League,
19,2016-12-31,15:00 ,Premier League,Matchweek 19,Sat,Away,L,1,2,Manchester Utd,35,"75,314",Grant Leadbitter,4-1-4-1,Lee Mason,https://fbref.com/en/matches/db4797ac/Manchester-United-Middlesbrough-December-31-2016-Premier-League,
20,2017-01-02,12:30 ,Premier League,Matchweek 20,Mon,Home,D,0,0,Leicester City,63,"32,437",Ben Gibson,4-3-3,Robert Madley,https://fbref.com/en/matches/19eeeebf/Middlesbrough-Leicester-City-January-2-2017-Premier-League,
22,2017-01-14,15:00 ,Premier League,Matchweek 21,Sat,Away,D,0,0,Watford,53,"20,659",Grant Leadbitter,3-1-4-2,Jonathan Moss,https://fbref.com/en/matches/ea9dccc5/Watford-Middlesbrough-January-14-2017-Premier-League,
23,2017-01-21,15:00 ,Premier League,Matchweek 22,Sat,Home,L,1,3,West Ham,62,"30,848",George Friend,4-3-3,Martin Atkinson,https://fbref.com/en/matches/711aef5d/Middlesbrough-West-Ham-United-January-21-2017-Premier-League,
25,2017-01-31,19:45 ,Premier League,Matchweek 23,Tue,Home,D,1,1,West Brom,62,"27,316",Ben Gibson,4-3-3,Stuart Attwell,https://fbref.com/en/matches/14625650/Middlesbrough-West-Bromwich-Albion-January-31-2017-Premier-League,
26,2017-02-04,17:30 ,Premier League,Matchweek 24,Sat,Away,L,0,1,Tottenham,35,"31,949",Ben Gibson,4-3-3,Mark Clattenburg,https://fbref.com/en/matches/2be92889/Tottenham-Hotspur-Middlesbrough-February-4-2017-Premier-League,
27,2017-02-11,15:00 ,Premier League,Matchweek 25,Sat,Home,D,0,0,Everton,46,"31,496",Ben Gibson,4-3-3,Mike Dean,https://fbref.com/en/matches/1a4c847d/Middlesbrough-Everton-February-11-2017-Premier-League,
29,2017-02-25,15:00 ,Premier League,Matchweek 26,Sat,Away,L,0,1,Crystal Palace,54,"25,416",Ben Gibson,5-3-2,Robert Madley,https://fbref.com/en/matches/a9746a6f/Crystal-Palace-Middlesbrough-February-25-2017-Premier-League,
30,2017-03-04,15:00 ,Premier League,Matchweek 27,Sat,Away,L,0,2,Stoke City,45,"27,644",Grant Leadbitter,4-3-3,Craig Pawson,https://fbref.com/en/matches/989477be/Stoke-City-Middlesbrough-March-4-2017-Premier-League,
32,2017-03-19,12:00 ,Premier League,Matchweek 29,Sun,Home,L,1,3,Manchester Utd,64,"32,689",Grant Leadbitter,4-3-3,Jonathan Moss,https://fbref.com/en/matches/8ee095f5/Middlesbrough-Manchester-United-March-19-2017-Premier-League,
33,2017-04-02,13:30 ,Premier League,Matchweek 30,Sun,Away,D,0,0,Swansea City,45,"20,354",Ben Gibson,4-2-3-1,Robert Madley,https://fbref.com/en/matches/27935d17/Swansea-City-Middlesbrough-April-2-2017-Premier-League,
34,2017-04-05,19:45 ,Premier League,Matchweek 31,Wed,Away,L,2,4,Hull City,52,"20,380",Ben Gibson,4-4-2,Michael Oliver,https://fbref.com/en/matches/d968d3e0/Hull-City-Middlesbrough-April-5-2017-Premier-League,
35,2017-04-08,15:00 ,Premier League,Matchweek 32,Sat,Home,D,0,0,Burnley,56,"29,547",Grant Leadbitter,3-5-2,Martin Atkinson,https://fbref.com/en/matches/7fd0335f/Middlesbrough-Burnley-April-8-2017-Premier-League,
36,2017-04-17,20:00 ,Premier League,Matchweek 33,Mon,Home,L,1,2,Arsenal,35,"31,298",Grant Leadbitter,4-3-3,Anthony Taylor,https://fbref.com/en/matches/344116c5/Middlesbrough-Arsenal-April-17-2017-Premier-League,
37,2017-04-22,15:00 ,Premier League,Matchweek 34,Sat,Away,L,0,4,Bournemouth,32,"10,890",Ben Gibson,5-4-1,Graham Scott,https://fbref.com/en/matches/5ba6029a/Bournemouth-Middlesbrough-April-22-2017-Premier-League,
38,2017-04-26,19:45 ,Premier League,Matchweek 28,Wed,Home,W,1,0,Sunderland,49,"30,742",Ben Gibson,4-3-3,Mike Dean,https://fbref.com/en/matches/a6451560/Middlesbrough-Sunderland-April-26-2017-Premier-League,
39,2017-04-30,14:05 ,Premier League,Matchweek 35,Sun,Home,D,2,2,Manchester City,32,"29,763",Ben Gibson,4-3-3,Kevin Friend,https://fbref.com/en/matches/03fb9728/Middlesbrough-Manchester-City-April-30-2017-Premier-League,
40,2017-05-08,20:00 ,Premier League,Matchweek 36,Mon,Away,L,0,3,Chelsea,43,"41,500",Ben Gibson,4-3-3,Craig Pawson,https://fbref.com/en/matches/db9d4cc8/Chelsea-Middlesbrough-May-8-2017-Premier-League,
41,2017-05-13,15:00 ,Premier League,Matchweek 37,Sat,Home,L,1,2,Southampton,42,"28,203",Ben Gibson,4-3-3,Anthony Taylor,https://fbref.com/en/matches/4a05b148/Middlesbrough-Southampton-May-13-2017-Premier-League,
42,2017-05-21,15:00 ,Premier League,Matchweek 38,Sun,Away,L,0,3,Liverpool,26,"53,191",Grant Leadbitter,4-3-3,Martin Atkinson,https://fbref.com/en/matches/a131f264/Liverpool-Middlesbrough-May-21-2017-Premier-League,
