,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
28,2011-03-05,,Premier League,Matchweek 29,Sat,Home,W,3,2,Aston Villa,,"22,533",,4-4-2,Kevin Friend,https://fbref.com/en/matches/11a40978/Bolton-Wanderers-Aston-Villa-March-5-2011-Premier-League,
29,2011-03-19,,Premier League,Matchweek 30,Sat,Away,L,0,1,Manchester Utd,,"75,486",,4-4-2,Andre Marriner,https://fbref.com/en/matches/329c2fac/Manchester-United-Bolton-Wanderers-March-19-2011-Premier-League,
30,2011-04-02,,Premier League,Matchweek 31,Sat,Away,L,1,2,Birmingham City,,"26,142",,4-4-2,Michael Oliver,https://fbref.com/en/matches/654072b0/Birmingham-City-Bolton-Wanderers-April-2-2011-Premier-League,
31,2011-04-09,,Premier League,Matchweek 32,Sat,Home,W,3,0,West Ham,,"25,857",,4-1-2-1-2◆,Lee Probert,https://fbref.com/en/matches/bd74222e/Bolton-Wanderers-West-Ham-United-April-9-2011-Premier-League,
32,2011-04-24,,Premier League,Matchweek 34,Sun,Home,W,2,1,Arsenal,,"26,881",,4-4-2,Mike Jones,https://fbref.com/en/matches/fcda4243/Bolton-Wanderers-Arsenal-April-24-2011-Premier-League,
33,2011-04-27,,Premier League,Matchweek 33,Wed,Away,L,0,3,Fulham,,"23,222",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/9a5685d9/Fulham-Bolton-Wanderers-April-27-2011-Premier-League,
34,2011-04-30,,Premier League,Matchweek 35,Sat,Away,L,0,1,Blackburn,,"28,985",,4-4-2,Mike Dean,https://fbref.com/en/matches/0af634c6/Blackburn-Rovers-Bolton-Wanderers-April-30-2011-Premier-League,
35,2011-05-07,,Premier League,Matchweek 36,Sat,Home,L,1,2,Sunderland,,"22,597",,4-4-2,Kevin Friend,https://fbref.com/en/matches/3c6d1c73/Bolton-Wanderers-Sunderland-May-7-2011-Premier-League,
36,2011-05-14,,Premier League,Matchweek 37,Sat,Away,L,3,4,Blackpool,,"15,979",,4-4-2,Andre Marriner,https://fbref.com/en/matches/fab9fa07/Blackpool-Bolton-Wanderers-May-14-2011-Premier-League,
37,2011-05-22,,Premier League,Matchweek 38,Sun,Home,L,0,2,Manchester City,,"26,285",,4-4-2,Chris Foy,https://fbref.com/en/matches/566a493d/Bolton-Wanderers-Manchester-City-May-22-2011-Premier-League,
