,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Erling Haaland,9.0,no NOR,FW,22-058,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
1,Jack Grealish,10.0,eng ENG,"LW,LM",27-007,76,0,0,0,0,3,0,0,1,0,0,0,0,8,1,0,100.0
2,Cole Palmer,80.0,eng ENG,LM,20-134,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
3,Phil Foden,47.0,eng ENG,RW,22-112,71,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0
4,Riyad Mahrez,26.0,dz ALG,RM,31-208,19,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,
5,Bernardo Silva,20.0,pt POR,LM,28-038,70,0,0,0,1,1,0,0,1,1,0,0,0,5,0,0,
6,Julián Álvarez,19.0,ar ARG,FW,22-229,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
7,Rodri,16.0,es ESP,CM,26-087,80,1,0,0,2,0,0,0,3,1,0,0,0,9,1,0,100.0
8,Sergio Gómez,21.0,es ESP,LB,22-013,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
9,Kevin De Bruyne,17.0,be BEL,RM,31-081,71,0,0,0,1,0,0,6,1,1,0,0,0,2,0,0,
10,İlkay Gündoğan,8.0,de GER,CM,31-328,19,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,100.0
11,João Cancelo,7.0,pt POR,"LB,RB",28-113,90,0,0,0,0,1,1,2,2,5,0,0,0,7,3,0,100.0
12,Rúben Dias,3.0,pt POR,CB,25-126,90,0,0,0,1,0,0,0,3,0,0,0,0,4,1,0,100.0
13,Manuel Akanji,25.0,ch SUI,CB,27-060,90,0,0,0,2,0,0,0,1,2,0,0,0,5,1,1,50.0
14,John Stones,5.0,eng ENG,"RB,CM",28-112,90,0,0,0,2,0,0,0,1,1,0,0,0,2,2,0,100.0
15,Ederson,31.0,br BRA,GK,29-031,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
16,16 Players,,,,,990,1,0,0,9,6,1,12,15,11,0,0,0,52,11,3,78.6
