,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Diogo Jota,20.0,pt POR,"FW,AM",25-000,81,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0
1,Alex Oxlade-Chamberlain,15.0,eng ENG,AM,28-111,9,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0
2,Sadio Mané,10.0,sn SEN,LW,29-238,90,2,2,1,0,1,0,1,0.0,1,1,0,1,0,2,0,0
3,Mohamed Salah,11.0,eg EGY,RW,29-172,89,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
4,James Milner,7.0,eng ENG,RW,35-334,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Thiago Alcántara,6.0,es ESP,"LM,DM",30-237,90,2,0,1,1,0,0,3,0.0,3,1,0,1,2,4,0,0
6,Fabinho,3.0,br BRA,"CM,DM",28-042,90,2,1,0,1,1,0,0,,0,1,0,1,3,5,1,0
7,Jordan Henderson,14.0,eng ENG,RM,31-170,67,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
8,Divock Origi,27.0,be BEL,FW,26-230,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Andrew Robertson,26.0,sct SCO,LB,27-268,90,3,1,1,2,0,2,2,100.0,0,1,0,1,0,3,0,0
10,Virgil van Dijk,4.0,nl NED,CB,30-149,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
11,Joël Matip,32.0,cm CMR,CB,30-118,90,3,2,1,1,1,2,3,66.7,1,0,0,0,1,4,2,0
12,Trent Alexander-Arnold,66.0,eng ENG,RB,23-058,90,1,0,1,0,0,0,1,0.0,1,2,0,2,2,3,1,0
13,Alisson,1.0,br BRA,GK,29-063,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,15,8,6,5,4,5,15,33.3,10,8,0,8,9,24,7,0
