,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Wilfried Zaha,11.0,ci CIV,"FW,LW",26-050,90,0,0,0,0,1,0,0,0,45,1,0,0,0.0,0.0,0.1,1,0,29,33,87.9,5,26,3,2,2
1,Jeffrey Schlupp,15.0,gh GHA,LW,26-007,68,0,0,0,0,1,0,0,0,32,2,0,0,0.0,0.0,0.0,0,0,15,27,55.6,2,13,0,1,1
2,Connor Wickham,21.0,eng ENG,FW,25-274,22,0,0,0,0,1,0,0,0,6,0,0,0,0.1,0.1,0.0,0,0,0,3,0.0,0,1,0,0,0
3,Andros Townsend,10.0,eng ENG,"RW,RM",27-167,90,0,0,0,0,0,0,0,0,42,1,1,2,0.0,0.0,0.0,1,0,17,29,58.6,3,26,3,5,2
4,Cheikhou Kouyaté,8.0,sn SEN,CM,29-009,77,0,0,0,0,0,0,0,0,28,1,1,1,0.0,0.0,0.0,0,0,18,23,78.3,0,9,0,1,0
5,Max Meyer,7.0,de GER,LM,23-103,13,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,8,10,80.0,0,10,0,1,1
6,Luka Milivojević,4.0,rs SRB,CM,27-267,90,0,0,0,0,0,0,0,0,62,1,4,1,0.0,0.0,0.0,2,0,39,50,78.0,6,29,0,0,0
7,James McArthur,18.0,sct SCO,CM,31-084,90,0,0,0,0,0,0,0,0,46,2,2,2,0.0,0.0,0.0,2,0,24,35,68.6,3,28,4,1,0
8,Patrick van Aanholt,3.0,nl NED,LB,28-123,90,0,0,0,0,1,0,0,0,70,1,0,0,0.1,0.1,0.0,0,0,47,59,79.7,4,36,1,0,0
9,Mamadou Sakho,12.0,fr FRA,CB,28-320,90,0,0,0,0,0,0,0,0,66,1,3,1,0.0,0.0,0.0,0,0,49,56,87.5,2,43,0,0,0
10,James Tomkins,5.0,eng ENG,CB,29-276,90,0,0,0,0,0,0,0,0,45,1,1,1,0.0,0.0,0.1,1,0,34,38,89.5,2,22,0,0,0
11,Aaron Wan-Bissaka,29.0,eng ENG,RB,21-034,90,0,0,0,0,0,0,0,0,49,2,3,1,0.0,0.0,0.0,1,0,31,37,83.8,4,23,5,1,1
12,Vicente Guaita,31.0,es ESP,GK,31-354,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,21,39,53.8,0,21,0,0,0
13,13 Players,,,,,990,0,0,0,0,4,0,0,0,545,13,15,9,0.2,0.2,0.2,8,0,332,439,75.6,31,287,16,12,7
