,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Troy Deeney,9.0,eng ENG,FW,29-261,69,10,15,66.7,165,29,5,8,62.5,3,4,75.0,2,3,66.7,0,0.0,0.0,0,0,0,0,3
1,Stefano Okaka,33.0,it ITA,FW,28-220,21,7,9,77.8,104,9,6,6,100.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0,1,1,0,1
2,Richarlison,11.0,br BRA,LW,20-311,64,8,12,66.7,90,33,7,8,87.5,1,2,50.0,0,1,0.0,0,0.0,0.0,0,1,0,0,2
3,Will Hughes,19.0,eng ENG,"RW,LW",22-334,26,3,5,60.0,28,0,3,3,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,1,0,0,0
4,Roberto Pereyra,37.0,ar ARG,"RW,LW",27-069,90,29,37,78.4,473,82,17,18,94.4,9,15,60.0,3,4,75.0,0,0.2,0.1,1,1,1,1,1
5,José Holebas,25.0,gr GRE,LM,33-263,90,28,54,51.9,356,132,19,24,79.2,6,15,40.0,1,6,16.7,0,0.0,0.0,0,3,0,0,2
6,Étienne Capoue,29.0,fr FRA,CM,29-249,90,41,53,77.4,852,204,18,23,78.3,15,17,88.2,8,12,66.7,0,0.0,0.0,0,2,0,0,1
7,Abdoulaye Doucouré,16.0,ml MLI,CM,25-075,90,54,68,79.4,725,139,32,38,84.2,18,19,94.7,1,5,20.0,0,0.1,0.2,1,3,2,0,8
8,Kiko Femenía,21.0,es ESP,RM,27-043,90,45,55,81.8,598,182,28,29,96.6,16,19,84.2,0,1,0.0,0,0.0,0.0,0,2,1,1,3
9,Miguel Britos,3.0,uy URU,CB,32-243,80,18,24,75.0,394,172,4,6,66.7,11,13,84.6,3,4,75.0,0,0.0,0.0,1,1,0,0,1
10,Daryl Janmaat,2.0,nl NED,CB,28-238,10,5,8,62.5,83,35,4,4,100.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0,0,0,0,0
11,Sebastian Prödl,5.0,at AUT,CB,30-269,90,28,39,71.8,574,225,10,12,83.3,13,20,65.0,4,5,80.0,0,0.0,0.0,0,1,0,0,2
12,Adrian Mariappa,6.0,jm JAM,CB,31-165,90,35,46,76.1,580,199,20,23,87.0,14,16,87.5,1,7,14.3,0,0.0,0.0,0,1,0,0,0
13,Orestis Karnezis,30.0,gr GRE,GK,32-249,90,11,34,32.4,553,514,0,0,,1,2,50.0,10,32,31.3,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,322,459,70.2,5575,1955,173,202,85.6,108,147,73.5,34,82,41.5,0,0.3,0.3,3,18,5,2,24
