,num,joueur
0,3,Enda Stevens
1,4,John Fleck
2,5,Jack O'Connell
3,6,Chris Basham
4,7,John Lundstram
5,8,Sander Berge
6,12,John Egan
7,14,Oliver Burke
8,17,David McGoldrick
9,,
10,18,Wes Foderingham
