,num,joueur
0,,Michael Dawson
1,,Nacer Chadli
2,,Danny Rose
3,,Harry Kane
4,,Emmanuel Adebayor
5,,Christian Eriksen
6,,Paulinho
7,,Kyle Naughton
8,,Aaron Lennon
9,,
10,,Brad Friedel
