,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Roberto Firmino,9.0,br BRA,FW,26-061,87,2,0,0,0,3,2,0,0,49,3,3,0,1.2,1.2,0.0,3,0,29,37,78.4,4,22,0,3,2
1,Dominic Solanke,29.0,eng ENG,FW,20-079,3,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,1,0,0,0
2,Mohamed Salah,11.0,eg EGY,FW,25-170,79,0,1,0,0,3,1,0,0,29,0,0,0,0.2,0.2,0.4,5,3,17,21,81.0,2,21,1,6,2
3,Alex Oxlade-Chamberlain,21.0,eng ENG,FW,24-109,11,0,0,0,0,0,0,0,0,6,0,1,1,0.0,0.0,0.0,0,0,3,4,75.0,1,2,0,0,0
4,Philippe Coutinho,10.0,br BRA,DM,25-173,90,1,2,0,0,5,2,0,0,63,0,1,1,0.3,0.3,0.9,7,4,41,51,80.4,6,47,7,6,5
5,Jordan Henderson,14.0,eng ENG,DM,27-168,89,0,0,0,0,0,0,0,0,107,0,2,0,0.0,0.0,0.0,2,0,92,103,89.3,11,66,1,0,0
6,Marko Grujić,16.0,rs SRB,DM,21-233,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0
7,James Milner,7.0,eng ENG,DM,31-332,90,0,0,0,0,0,0,0,0,79,4,0,1,0.0,0.0,0.0,1,0,65,73,89.0,6,49,1,0,0
8,Andrew Robertson,26.0,sct SCO,WB,23-266,90,0,0,0,0,0,0,0,0,44,2,1,0,0.0,0.0,0.0,1,0,29,35,82.9,1,24,1,1,0
9,Trent Alexander-Arnold,66.0,eng ENG,WB,19-056,90,0,0,0,0,0,0,0,0,91,3,1,2,0.0,0.0,0.0,1,0,66,82,80.5,7,34,2,0,0
10,Georginio Wijnaldum,5.0,nl NED,CB,27-021,90,0,0,0,0,0,0,0,0,79,2,1,1,0.0,0.0,0.1,1,0,70,73,95.9,2,54,0,0,0
11,Dejan Lovren,6.0,hr CRO,CB,28-150,90,0,0,0,0,0,0,0,0,96,1,2,0,0.0,0.0,0.0,0,0,81,89,91.0,1,58,0,0,0
12,Emre Can,23.0,de GER,CB,23-324,90,1,0,0,0,1,1,0,0,100,1,3,0,0.1,0.1,0.0,0,0,84,90,93.3,2,61,3,0,0
13,Simon Mignolet,22.0,be BEL,GK,29-271,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,29,40,72.5,0,20,0,0,0
14,14 Players,,,,,990,4,3,0,0,12,6,0,0,789,17,15,6,1.8,1.8,1.5,21,7,608,700,86.9,43,461,16,16,9
