,num,joueur
0,,Luke Young
1,,Richard Dunne
2,,Jean Makoun
3,,Kyle Walker
4,,Stewart Downing
5,,Ashley Young
6,,James Collins
7,,Gabriel Agbonlahor
8,,Darren Bent
9,,
10,,Andy Marshall
