,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Teemu Pukki,22.0,fi FIN,FW,31-260,90,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0.0
1,Todd Cantwell,14.0,eng ENG,LW,23-290,60,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,
2,Adam Idah,35.0,ie IRL,LW,20-306,30,0,0,0,1,1,0,1,0,2,0,0,0,1,1,0,100.0
3,Przemysław Płacheta,11.0,pl POL,RW,23-266,74,0,0,0,1,2,0,6,0,1,0,0,0,5,0,2,0.0
4,Kieran Dowell,10.0,eng ENG,RW,24-065,16,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,0.0
5,Kenny McLean,23.0,sct SCO,LM,29-340,90,0,0,0,1,4,0,1,0,0,0,0,0,1,2,0,100.0
6,Jakob Sørensen,19.0,dk DEN,"CB,CM",23-286,90,0,0,0,1,0,0,0,2,1,0,0,0,6,4,1,80.0
7,Billy Gilmour,8.0,sct SCO,RM,20-186,90,0,0,0,2,1,0,7,1,1,0,0,0,5,0,2,0.0
8,Brandon Williams,21.0,eng ENG,LB,21-102,90,1,0,0,1,1,0,0,0,3,0,0,0,3,0,1,0.0
9,Ben Gibson,4.0,eng ENG,CB,28-333,90,0,0,0,1,0,0,0,2,2,0,0,0,2,2,0,100.0
10,Ozan Kabak,15.0,tr TUR,CB,21-264,44,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,100.0
11,Sam Byram,3.0,eng ENG,CM,28-089,46,1,0,0,1,0,0,0,3,0,0,0,0,4,4,2,66.7
12,Max Aarons,2.0,eng ENG,RB,21-344,90,1,0,0,1,0,0,0,2,2,0,0,0,9,0,1,0.0
13,Tim Krul,1.0,nl NED,GK,33-255,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,3,0,0,12,9,0,18,12,14,0,0,0,44,14,12,53.8
