,num,joueur
0,,Allan McGregor
1,,Robert Koren
2,,Maynor Figueroa
3,,Jake Livermore
4,,James Chester
5,,Yannick Sagbo
6,,Ahmed Elmohamady
7,,Curtis Davies
8,,Sone Aluko
9,,Tom Huddlestone
10,,Robbie Brady
