,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Karlan Grant,29.0,eng ENG,FW,23-045,90,11,16,68.8,121,9,9,12,75.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
1,Grady Diangana,11.0,cd COD,LM,22-197,90,13,23,56.5,170,31,9,12,75.0,4,7,57.1,0,1,0.0,0,0.0,0.0,0,0,0,0,2
2,Conor Gallagher,18.0,eng ENG,CM,20-270,90,26,38,68.4,408,100,15,19,78.9,10,12,83.3,1,2,50.0,0,0.1,0.0,1,3,0,0,5
3,Jake Livermore,8.0,eng ENG,CM,30-354,55,13,16,81.3,159,56,10,12,83.3,1,1,100.0,1,1,100.0,0,0.1,0.1,1,1,1,1,0
4,Romaine Sawyers,19.0,kn SKN,CM,29-000,35,26,28,92.9,528,142,7,7,100.0,16,18,88.9,3,3,100.0,0,0.0,0.0,1,1,0,0,4
5,Matheus Pereira,12.0,pt POR,RM,24-181,55,9,18,50.0,127,30,5,6,83.3,3,6,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
6,Callum Robinson,7.0,ie IRL,"FW,RM",25-274,35,2,3,66.7,30,6,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
7,Filip Krovinović,17.0,hr CRO,DM,25-065,69,36,44,81.8,738,257,13,15,86.7,17,19,89.5,5,5,100.0,0,0.0,0.0,0,8,0,0,5
8,Matt Phillips,10.0,sct SCO,"RM,DM",29-234,21,4,9,44.4,59,12,3,5,60.0,1,4,25.0,0,0,,0,0.1,0.1,2,0,1,1,0
9,Conor Townsend,14.0,eng ENG,LB,27-243,90,65,77,84.4,1091,381,33,35,94.3,26,30,86.7,6,12,50.0,0,0.0,0.1,0,5,3,1,4
10,Semi Ajayi,6.0,ng NGA,CB,26-359,90,70,79,88.6,1325,457,22,25,88.0,43,45,95.6,5,9,55.6,0,0.0,0.0,0,5,0,0,9
11,Branislav Ivanović,20.0,rs SRB,CB,36-254,90,63,77,81.8,1330,352,16,17,94.1,38,46,82.6,9,13,69.2,0,0.1,0.0,1,1,1,0,4
12,Darnell Furlong,2.0,eng ENG,RB,25-002,90,28,49,57.1,507,195,11,14,78.6,14,24,58.3,3,5,60.0,0,0.1,0.1,1,4,0,0,4
13,Sam Johnstone,1.0,eng ENG,GK,27-222,90,35,39,89.7,908,583,6,6,100.0,19,19,100.0,10,13,76.9,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,401,516,77.7,7501,2611,160,186,86.0,195,234,83.3,43,66,65.2,0,0.4,0.5,7,28,6,3,37
