,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Karlan Grant,29.0,eng ENG,FW,23-045,90,16,13,3,0,0,0,0,0,0,0,0,0,11,0,1
1,Grady Diangana,11.0,cd COD,LM,22-197,90,23,23,0,0,0,0,2,0,0,0,0,0,13,0,1
2,Conor Gallagher,18.0,eng ENG,CM,20-270,90,38,37,1,1,1,0,0,0,0,0,0,0,26,0,3
3,Jake Livermore,8.0,eng ENG,CM,30-354,55,16,15,1,1,0,0,1,0,0,0,0,0,13,0,0
4,Romaine Sawyers,19.0,kn SKN,CM,29-000,35,28,27,1,1,0,0,0,0,0,0,0,0,26,0,0
5,Matheus Pereira,12.0,pt POR,RM,24-181,55,18,14,3,1,0,0,1,1,1,0,0,0,9,1,1
6,Callum Robinson,7.0,ie IRL,"FW,RM",25-274,35,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
7,Filip Krovinović,17.0,hr CRO,DM,25-065,69,44,43,0,0,0,0,0,0,0,0,0,0,36,1,2
8,Matt Phillips,10.0,sct SCO,"RM,DM",29-234,21,9,8,1,0,0,0,2,0,1,0,1,0,4,0,1
9,Conor Townsend,14.0,eng ENG,LB,27-243,90,77,67,10,2,0,1,6,8,0,0,0,0,65,0,1
10,Semi Ajayi,6.0,ng NGA,CB,26-359,90,79,79,0,0,0,0,0,0,0,0,0,0,70,0,0
11,Branislav Ivanović,20.0,rs SRB,CB,36-254,90,77,74,3,3,0,1,0,0,0,0,0,0,63,0,1
12,Darnell Furlong,2.0,eng ENG,RB,25-002,90,49,37,11,1,0,0,1,10,0,0,0,0,28,1,2
13,Sam Johnstone,1.0,eng ENG,GK,27-222,90,39,29,9,2,0,1,0,0,0,0,0,0,35,1,0
14,14 Players,,,,,990,516,469,43,12,1,3,13,19,2,0,1,0,401,4,14
