,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Jordan Ayew,18.0,gh GHA,"FW,LM",26-215,90,36,36,0,0,1,0,1,0,0,0,0,0,27,0,1
1,André Ayew,19.0,gh GHA,FW,28-118,90,29,26,3,0,0,0,1,1,0,0,0,0,22,0,1
2,Tom Carroll,14.0,eng ENG,"LM,CM",25-321,90,51,45,6,2,0,0,8,0,4,4,0,0,40,0,0
3,Andy King,24.0,wls WAL,CM,29-167,90,62,59,3,2,0,0,1,1,0,0,0,0,52,0,1
4,Ki Sung-yueng,4.0,kr KOR,CM,29-080,64,34,30,4,1,0,0,2,1,2,2,0,0,29,0,0
5,Tammy Abraham,10.0,eng ENG,FW,20-194,26,8,8,0,0,0,0,1,0,0,0,0,0,4,0,0
6,Luciano Narsingh,11.0,nl NED,RM,27-213,45,18,18,0,0,0,1,0,0,0,0,0,0,15,0,0
7,Nathan Dyer,12.0,eng ENG,"RM,FW",30-136,45,20,20,0,0,0,0,0,0,0,0,0,0,13,0,2
8,Martin Olsson,16.0,se SWE,LB,29-332,90,43,35,7,1,0,0,5,6,0,0,0,0,25,1,5
9,Alfie Mawson,6.0,eng ENG,CB,24-085,90,39,39,0,0,0,1,0,0,0,0,0,0,25,0,0
10,Federico Fernández,33.0,ar ARG,CB,29-052,90,49,46,3,3,0,0,1,0,0,0,0,0,36,0,1
11,Kyle Naughton,26.0,eng ENG,RB,29-148,90,82,63,19,1,0,1,1,18,0,0,0,0,55,0,1
12,Łukasz Fabiański,1.0,pl POL,GK,32-361,90,29,18,11,1,0,0,0,0,0,0,0,0,18,0,0
13,13 Players,,,,,990,500,443,56,11,1,3,21,27,6,6,0,0,361,1,12
