,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
17,2010-12-26,,Premier League,Matchweek 19,Sun,Away,W,2,0,Blackburn,,"25,440",,4-4-2,Mike Jones,https://fbref.com/en/matches/f07ceab4/Blackburn-Rovers-Stoke-City-December-26-2010-Premier-League,
18,2010-12-28,,Premier League,Matchweek 20,Tue,Home,L,0,2,Fulham,,"26,954",,4-4-2,Kevin Friend,https://fbref.com/en/matches/52b43e40/Stoke-City-Fulham-December-28-2010-Premier-League,
19,2011-01-01,,Premier League,Matchweek 21,Sat,Home,W,2,0,Everton,,"27,418",,4-4-2,Andre Marriner,https://fbref.com/en/matches/e0055576/Stoke-City-Everton-January-1-2011-Premier-League,
20,2011-01-04,,Premier League,Matchweek 22,Tue,Away,L,1,2,Manchester Utd,,"73,401",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/1b30f311/Manchester-United-Stoke-City-January-4-2011-Premier-League,
21,2011-01-15,,Premier League,Matchweek 23,Sat,Home,W,2,0,Bolton,,"26,809",,4-4-2,Michael Oliver,https://fbref.com/en/matches/9c412c93/Stoke-City-Bolton-Wanderers-January-15-2011-Premier-League,
22,2011-01-22,,Premier League,Matchweek 24,Sat,Away,L,0,2,Fulham,,"23,766",,4-4-2,Stuart Attwell,https://fbref.com/en/matches/974f6d06/Fulham-Stoke-City-January-22-2011-Premier-League,
23,2011-02-02,,Premier League,Matchweek 25,Wed,Away,L,0,2,Liverpool,,"40,254",,4-5-1,Anthony Taylor,https://fbref.com/en/matches/caf9668e/Liverpool-Stoke-City-February-2-2011-Premier-League,
24,2011-02-05,,Premier League,Matchweek 26,Sat,Home,W,3,2,Sunderland,,"26,008",,4-4-2,Lee Probert,https://fbref.com/en/matches/6d30f25c/Stoke-City-Sunderland-February-5-2011-Premier-League,
25,2011-02-12,,Premier League,Matchweek 27,Sat,Away,L,0,1,Birmingham City,,"23,660",,4-4-2,Mark Halsey,https://fbref.com/en/matches/af10df8b/Birmingham-City-Stoke-City-February-12-2011-Premier-League,
26,2011-02-23,,Premier League,Matchweek 18,Wed,Away,L,0,1,Arsenal,,"60,041",,4-4-2,Peter Walton,https://fbref.com/en/matches/ce25ca45/Arsenal-Stoke-City-February-23-2011-Premier-League,
27,2011-02-28,,Premier League,Matchweek 28,Mon,Home,D,1,1,West Brom,,"25,019",,4-4-2,Michael Oliver,https://fbref.com/en/matches/00661a01/Stoke-City-West-Bromwich-Albion-February-28-2011-Premier-League,
28,2011-03-05,,Premier League,Matchweek 29,Sat,Away,L,0,3,West Ham,,"33,066",,4-4-1-1,Andre Marriner,https://fbref.com/en/matches/ff25193c/West-Ham-United-Stoke-City-March-5-2011-Premier-League,
29,2011-03-19,,Premier League,Matchweek 30,Sat,Home,W,4,0,Newcastle Utd,,"27,505",,4-4-2,Lee Mason,https://fbref.com/en/matches/c160f399/Stoke-City-Newcastle-United-March-19-2011-Premier-League,
30,2011-04-02,,Premier League,Matchweek 31,Sat,Home,D,1,1,Chelsea,,"27,508",,4-4-2,Peter Walton,https://fbref.com/en/matches/477edd7b/Stoke-City-Chelsea-April-2-2011-Premier-League,
31,2011-04-09,,Premier League,Matchweek 32,Sat,Away,L,2,3,Tottenham,,"32,702",,4-4-2,Kevin Friend,https://fbref.com/en/matches/c1db967b/Tottenham-Hotspur-Stoke-City-April-9-2011-Premier-League,
32,2011-04-23,,Premier League,Matchweek 34,Sat,Away,D,1,1,Aston Villa,,"35,235",,4-4-2,Chris Foy,https://fbref.com/en/matches/fbb445c5/Aston-Villa-Stoke-City-April-23-2011-Premier-League,
33,2011-04-26,,Premier League,Matchweek 33,Tue,Home,W,3,0,Wolves,,"27,030",,4-4-2,Lee Mason,https://fbref.com/en/matches/b4021e27/Stoke-City-Wolverhampton-Wanderers-April-26-2011-Premier-League,
34,2011-04-30,,Premier League,Matchweek 35,Sat,Away,D,0,0,Blackpool,,"16,003",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/9122d7c9/Blackpool-Stoke-City-April-30-2011-Premier-League,
35,2011-05-08,,Premier League,Matchweek 36,Sun,Home,W,3,1,Arsenal,,"27,478",,4-4-2,Mark Halsey,https://fbref.com/en/matches/712270d6/Stoke-City-Arsenal-May-8-2011-Premier-League,
36,2011-05-17,,Premier League,Matchweek 37,Tue,Away,L,0,3,Manchester City,,"45,103",,4-4-2,Lee Probert,https://fbref.com/en/matches/2b309360/Manchester-City-Stoke-City-May-17-2011-Premier-League,
37,2011-05-22,,Premier League,Matchweek 38,Sun,Home,L,0,1,Wigan Athletic,,"27,566",,4-4-2,Andre Marriner,https://fbref.com/en/matches/647754c3/Stoke-City-Wigan-Athletic-May-22-2011-Premier-League,
