,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Harry Kane,10.0,eng ENG,FW,27-250,90,19,31,61.3,271,34,13,17,76.5,5,7,71.4,1,4,25.0,0,0.0,0.0,0,2,0,0,2
1,Carlos Vinícius,45.0,br BRA,FW,26-010,45,3,7,42.9,25,0,2,4,50.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Son Heung-min,7.0,kr KOR,"LW,FW",28-270,45,11,14,78.6,146,53,8,9,88.9,3,4,75.0,0,1,0.0,0,0.0,0.0,0,1,0,0,0
3,Lucas Moura,27.0,br BRA,LM,28-234,63,20,28,71.4,284,86,13,15,86.7,7,11,63.6,0,2,0.0,0,0.0,0.1,0,2,1,0,2
4,Érik Lamela,11.0,ar ARG,RW,29-031,27,13,13,100.0,205,56,8,8,100.0,4,4,100.0,1,1,100.0,0,0.1,0.1,1,1,2,0,2
5,Pierre Højbjerg,5.0,dk DEN,"CM,DM",25-242,90,74,81,91.4,1131,432,38,39,97.4,31,34,91.2,3,5,60.0,0,0.0,0.0,0,4,0,0,8
6,Tanguy Ndombele,28.0,fr FRA,"CM,LM,DM",24-097,90,59,66,89.4,880,193,34,39,87.2,18,18,100.0,4,5,80.0,1,0.3,0.2,1,5,0,0,8
7,Giovani Lo Celso,18.0,ar ARG,RM,24-360,87,49,63,77.8,752,206,25,26,96.2,23,29,79.3,1,4,25.0,0,0.0,0.1,0,6,2,0,8
8,Gareth Bale,9.0,wls WAL,AM,31-262,3,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
9,Sergio Reguilón,3.0,es ESP,LB,24-109,90,49,65,75.4,717,177,29,34,85.3,19,23,82.6,1,5,20.0,0,0.1,0.1,2,3,2,2,1
10,Joe Rodon,14.0,wls WAL,CB,23-164,90,50,55,90.9,985,287,15,17,88.2,31,32,96.9,4,6,66.7,0,0.0,0.0,0,2,0,0,2
11,Davinson Sánchez,6.0,co COL,CB,24-296,90,44,62,71.0,729,309,23,28,82.1,20,25,80.0,1,9,11.1,0,0.0,0.0,0,0,0,0,0
12,Japhet Tanganga,25.0,eng ENG,RB,22-004,90,33,40,82.5,491,167,18,21,85.7,13,15,86.7,1,2,50.0,0,0.6,0.4,1,0,1,0,3
13,Hugo Lloris,1.0,fr FRA,GK,34-099,90,22,30,73.3,627,497,3,3,100.0,12,12,100.0,7,15,46.7,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,446,555,80.4,7243,2497,229,260,88.1,186,216,86.1,24,59,40.7,1,1.1,0.9,5,27,8,2,36
