,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Brennan Johnson,20.0,wls WAL,"FW,RW",21-292,66,20,0,0,6,14,5,20,5,3,60.0,2,40.0,11,90,44,3,0,3,1,0,17,5
1,Chris Wood,39.0,nz NZL,"FW,RW",31-094,6,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
2,Neco Williams,7.0,wls WAL,RW,21-332,18,8,1,1,2,5,0,8,0,0,,0,,3,22,16,1,0,0,0,0,5,2
3,Jesse Lingard,11.0,eng ENG,AM,30-086,45,17,0,2,13,2,0,17,0,0,,0,,8,30,22,0,0,0,1,1,11,4
4,Emmanuel Dennis,25.0,ng NGA,LW,25-116,45,28,2,5,9,16,2,28,7,3,42.9,3,42.9,16,111,63,2,2,0,2,2,18,7
5,Morgan Gibbs-White,10.0,eng ENG,AM,23-043,90,42,0,2,24,18,1,42,2,2,100.0,0,0.0,17,129,71,3,2,1,2,1,26,4
6,Orel Mangala,5.0,be BEL,LM,24-358,45,29,1,4,21,4,0,29,1,1,100.0,0,0.0,17,71,30,0,1,0,1,0,19,0
7,André Ayew,34.0,gh GHA,"FW,RW",33-084,45,13,0,0,6,7,2,12,0,0,,0,,4,23,3,0,0,0,0,1,7,3
8,Jonjo Shelvey,6.0,eng ENG,"DM,CM",31-012,90,80,7,26,43,11,0,80,0,0,,0,,43,292,92,0,1,0,0,0,57,0
9,Remo Freuler,23.0,ch SUI,"RM,DM",30-330,66,32,0,8,17,7,1,32,0,0,,0,,9,49,15,0,0,0,1,0,19,0
10,Ryan Yates,22.0,eng ENG,DM,25-110,24,7,0,1,3,3,0,7,0,0,,0,,5,41,32,1,0,0,0,0,6,1
11,Renan Lodi,32.0,br BRA,LB,24-337,90,46,4,16,20,11,0,46,2,2,100.0,0,0.0,25,158,108,3,2,0,1,0,30,4
12,Felipe,38.0,br BRA,CB,33-299,90,54,8,25,25,4,3,54,1,1,100.0,0,0.0,25,102,64,0,0,0,0,0,32,0
13,Joe Worrall,4.0,eng ENG,CB,26-060,90,55,14,28,19,8,5,55,0,0,,0,,28,123,65,0,1,1,1,0,31,0
14,Serge Aurier,24.0,ci CIV,RB,30-077,90,62,2,11,37,14,1,62,1,1,100.0,0,0.0,36,216,129,4,2,0,0,0,45,0
15,Keylor Navas,12.0,cr CRC,GK,36-086,90,30,29,30,0,0,0,30,0,0,,0,,15,123,111,0,0,0,0,0,10,0
16,16 Players,,,,,990,523,68,159,245,124,20,522,19,13,68.4,5,26.3,262,1580,865,17,11,5,10,5,333,30
