,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Pierre-Emerick Aubameyang,14.0,ga GAB,"FW,LW",29-061,90,0,0,0,0,4,2,0,0,18,0,0,0,0.9,0.9,0.0,2,0,9,13,69.2,1,11,2,0,0
1,Alex Iwobi,17.0,ng NGA,LW,22-107,74,1,0,0,0,2,1,0,0,31,0,1,0,0.7,0.7,0.8,3,0,11,19,57.9,1,23,4,4,1
2,Alexandre Lacazette,9.0,fr FRA,FW,27-082,16,0,0,0,0,0,0,0,0,9,2,0,0,0.0,0.0,0.1,1,0,5,6,83.3,1,2,0,0,0
3,Henrikh Mkhitaryan,7.0,am ARM,RW,29-209,90,1,1,0,0,3,1,0,0,51,0,2,1,0.5,0.5,0.8,6,1,29,41,70.7,3,21,1,3,2
4,Mesut Özil,10.0,de GER,AM,29-307,67,0,0,0,0,2,0,0,0,27,1,0,0,0.1,0.1,0.0,0,0,16,20,80.0,0,16,1,1,0
5,Aaron Ramsey,8.0,wls WAL,AM,27-235,23,0,0,0,0,2,1,0,0,11,0,0,0,0.1,0.1,0.0,1,0,6,9,66.7,1,7,0,0,0
6,Mattéo Guendouzi,29.0,fr FRA,DM,19-126,90,0,0,0,0,1,1,0,0,62,4,5,1,0.0,0.0,0.0,4,0,46,51,90.2,6,42,1,2,2
7,Granit Xhaka,34.0,ch SUI,DM,25-325,45,0,0,0,0,0,0,1,0,37,1,0,1,0.0,0.0,0.0,1,0,29,35,82.9,5,21,0,0,0
8,Lucas Torreira,11.0,uy URU,DM,22-188,45,0,0,0,0,0,0,0,0,29,1,0,2,0.0,0.0,0.0,0,0,23,25,92.0,3,16,0,0,0
9,Nacho Monreal,18.0,es ESP,LB,32-173,90,0,0,0,0,1,0,0,0,55,0,1,1,0.1,0.1,0.1,4,1,38,44,86.4,6,29,2,2,0
10,Sokratis Papastathopoulos,5.0,gr GRE,CB,30-070,90,0,0,0,0,0,0,0,0,53,2,0,2,0.0,0.0,0.0,0,0,39,45,86.7,0,25,1,0,0
11,Shkodran Mustafi,20.0,de GER,CB,26-123,90,0,0,0,0,0,0,1,0,77,2,1,4,0.0,0.0,0.0,1,0,56,64,87.5,2,39,0,0,0
12,Héctor Bellerín,2.0,es ESP,RB,23-152,90,0,0,0,0,0,0,0,0,64,1,2,0,0.0,0.0,0.4,5,1,41,53,77.4,9,27,3,0,0
13,Petr Čech,1.0,cz CZE,GK,36-090,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,31,42,73.8,0,22,0,0,0
14,14 Players,,,,,990,2,1,0,0,15,6,2,0,571,14,12,12,2.4,2.4,2.3,28,3,379,467,81.2,38,301,15,12,5
