,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jean-Philippe Mateta,14.0,fr FRA,FW,25-063,53,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
1,Odsonne Édouard,22.0,fr FRA,FW,24-226,37,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Wilfried Zaha,11.0,ci CIV,LM,29-293,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
3,Eberechi Eze,10.0,eng ENG,CM,24-062,75,2,1,1,0,1,0,0,,0,0,0,0,1,3,1,0
4,Jordan Ayew,9.0,gh GHA,RM,30-353,15,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
5,Jeffrey Schlupp,15.0,gh GHA,CM,29-250,75,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0
6,Luka Milivojević,4.0,rs SRB,CM,31-145,15,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0
7,Michael Olise,7.0,fr FRA,"RM,CM",20-261,79,1,1,1,0,0,0,0,,0,2,0,2,1,2,0,0
8,Tyrick Mitchell,3.0,eng ENG,LB,22-363,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Cheick Doucouré,28.0,ml MLI,"DM,CM",22-234,90,6,5,2,4,0,4,5,80.0,1,0,0,0,2,8,3,0
10,Joel Ward,2.0,eng ENG,"LB,CB",32-305,90,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,2,0
11,Marc Guéhi,6.0,eng ENG,CB,22-048,90,3,0,2,1,0,1,2,50.0,1,1,1,0,2,5,2,0
12,Joachim Andersen,16.0,dk DEN,CB,26-091,90,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,11,0
13,Nathaniel Clyne,17.0,eng ENG,RB,31-147,90,4,2,3,1,0,3,3,100.0,0,0,0,0,0,4,3,0
14,Vicente Guaita,13.0,es ESP,GK,35-232,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
15,15 Players,,,,,990,21,12,12,7,2,11,17,64.7,6,5,1,4,9,30,26,0
