,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Kelechi Iheanacho,14.0,ng NGA,FW,24-127,60,15,16,93.8,127,12,11,11,100.0,1,2,50.0,0,0,,0,0.2,0.1,3,1,1,0,2
1,Jamie Vardy,9.0,eng ENG,FW,34-027,30,3,6,50.0,27,0,3,5,60.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Harvey Barnes,15.0,eng ENG,LW,23-060,90,30,36,83.3,321,39,23,25,92.0,4,5,80.0,0,0,,0,0.0,0.1,0,1,0,0,1
3,Ayoze Pérez,17.0,es ESP,RW,27-193,60,17,25,68.0,183,44,13,14,92.9,3,5,60.0,0,1,0.0,0,0.0,0.0,1,2,2,1,1
4,Marc Albrighton,11.0,eng ENG,RW,31-081,30,10,13,76.9,133,55,6,7,85.7,4,5,80.0,0,1,0.0,0,0.1,0.2,2,1,1,1,2
5,James Maddison,10.0,eng ENG,AM,24-076,90,32,45,71.1,491,155,21,25,84.0,5,9,55.6,5,7,71.4,0,0.0,0.1,1,3,1,0,2
6,Hamza Choudhury,20.0,eng ENG,DM,23-129,90,75,80,93.8,1235,224,37,41,90.2,35,35,100.0,2,3,66.7,0,0.0,0.0,0,3,0,0,6
7,Youri Tielemans,8.0,be BEL,DM,23-276,90,76,89,85.4,1248,373,42,45,93.3,21,27,77.8,9,9,100.0,0,0.1,0.1,2,7,2,0,11
8,James Justin,2.0,eng ENG,LB,22-350,90,54,58,93.1,706,201,38,40,95.0,13,14,92.9,1,2,50.0,0,0.0,0.0,0,1,2,0,3
9,Çağlar Söyüncü,4.0,tr TUR,CB,24-260,90,78,86,90.7,1191,429,39,41,95.1,39,40,97.5,0,4,0.0,0,0.0,0.0,0,1,1,0,3
10,Jonny Evans,6.0,nir NIR,CB,33-035,90,71,78,91.0,1206,464,33,33,100.0,32,35,91.4,5,9,55.6,0,0.0,0.0,0,5,0,0,6
11,Ricardo Pereira,21.0,pt POR,RB,27-124,90,40,52,76.9,522,228,28,34,82.4,9,11,81.8,2,3,66.7,0,0.0,0.0,0,2,2,0,5
12,Kasper Schmeichel,1.0,dk DEN,GK,34-094,90,18,20,90.0,403,265,5,5,100.0,10,10,100.0,3,5,60.0,0,0.0,0.0,0,0,0,0,0
13,13 Players,,,,,990,519,604,85.9,7793,2489,299,326,91.7,176,199,88.4,27,44,61.4,0,0.5,0.7,9,27,12,2,42
