,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Michail Antonio,9.0,jm JAM,FW,31-342,90,0,0,0,0,2,0,0,0,1,0,0,0,1,4,7,36.4
1,Pablo Fornals,8.0,es ESP,"FW,RM",26-011,89,0,0,0,0,1,2,4,1,0,0,0,0,11,2,5,28.6
2,Daniel Chesters,51.0,eng ENG,RM,19-335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Nikola Vlašić,11.0,hr CRO,LM,24-152,60,0,0,0,1,0,1,2,0,0,0,0,0,2,1,0,100.0
4,Mark Noble,16.0,eng ENG,CM,34-301,30,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,
5,Manuel Lanzini,10.0,ar ARG,"CM,FW",29-018,90,0,0,0,1,4,0,0,3,3,0,0,0,5,0,0,
6,Tomáš Souček,28.0,cz CZE,CM,27-006,90,0,0,0,0,0,0,1,3,0,0,0,0,4,3,1,75.0
7,Jarrod Bowen,20.0,eng ENG,RM,25-075,52,0,0,0,1,0,0,1,0,1,0,0,0,5,0,1,0.0
8,Saïd Benrahma,22.0,dz ALG,"LM,RM",26-207,38,0,0,0,1,0,1,4,0,2,0,0,0,4,0,0,
9,Aaron Cresswell,3.0,eng ENG,LB,32-080,90,0,0,0,0,0,0,4,3,0,0,0,0,9,1,0,100.0
10,Kurt Zouma,4.0,fr FRA,CB,27-129,90,0,0,0,1,0,0,0,5,0,0,0,0,1,0,1,0.0
11,Craig Dawson,15.0,eng ENG,CB,31-303,90,1,0,0,1,0,0,0,0,1,0,0,0,4,2,4,33.3
12,Ben Johnson,31.0,eng ENG,RB,22-040,90,0,0,0,0,0,0,2,3,0,0,0,0,5,1,2,33.3
13,Łukasz Fabiański,1.0,pl POL,GK,36-321,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,1,0,0,7,7,4,19,18,8,0,0,0,55,14,21,40.0
