,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Patrick Bamford,9.0,eng ENG,FW,28-189,45,12,0,0,7,5,2,12,0,0,,0,,8,36,16,1,0,0,0,0,9,3
1,Jack Harrison,22.0,eng ENG,"LW,AM",25-113,45,39,0,4,14,21,3,39,1,1,100.0,0,0.0,22,70,26,1,0,1,5,2,23,4
2,Raphinha,10.0,br BRA,"LW,RW,AM",25-089,90,64,0,2,22,42,9,64,6,4,66.7,2,33.3,35,240,141,4,2,2,4,1,44,17
3,Daniel James,20.0,wls WAL,"FW,RW",24-123,90,31,1,3,10,19,6,31,0,0,,0,,20,229,163,6,5,2,4,1,18,6
4,Rodrigo,19.0,es ESP,"AM,FW",31-007,59,41,1,7,23,13,1,41,0,0,,0,,18,80,26,1,1,0,3,0,27,4
5,Robin Koch,5.0,de GER,DM,25-239,31,17,4,9,6,2,0,17,0,0,,0,,8,21,15,0,0,0,0,0,5,0
6,Adam Forshaw,4.0,eng ENG,DM,30-156,90,60,3,19,33,8,0,60,0,0,,0,,31,177,90,2,0,0,3,1,40,0
7,Mateusz Klich,43.0,pl POL,"DM,AM",31-273,89,60,1,17,30,13,2,60,4,2,50.0,2,50.0,28,135,58,1,1,0,1,0,32,3
8,Joe Gelhardt,30.0,eng ENG,AM,19-313,1,5,1,2,2,1,1,5,0,0,,0,,2,1,1,0,0,0,0,0,3,0
9,Stuart Dallas,15.0,nir NIR,LB,30-328,90,78,2,29,29,20,1,78,2,0,0.0,2,100.0,37,233,109,5,2,1,1,0,40,4
10,Pascal Struijk,21.0,nl NED,CB,22-214,90,57,11,37,16,4,4,57,0,0,,0,,27,99,36,0,0,0,0,0,30,0
11,Diego Llorente,14.0,es ESP,CB,28-209,90,53,11,36,18,1,1,53,1,0,0.0,1,100.0,27,156,64,1,0,1,3,0,24,1
12,Luke Ayling,2.0,eng ENG,RB,30-200,90,62,3,18,27,17,2,62,2,2,100.0,0,0.0,35,127,84,3,0,0,3,0,32,6
13,Illan Meslier,1.0,fr FRA,GK,22-011,90,32,27,32,0,0,0,32,0,0,,0,,16,91,42,0,0,0,0,0,16,0
14,14 Players,,,,,990,611,65,215,237,166,32,611,16,9,56.3,7,43.8,314,1695,871,25,11,7,27,5,343,48
