,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Christian Benteke,17.0,be BEL,FW,27-118,90,1,0,0,2,1,1,0,0,0,0,0,0,4,10,8,55.6
1,Wilfried Zaha,11.0,ci CIV,LW,25-141,90,0,0,0,0,1,0,7,0,2,1,0,0,10,0,0,
2,Andros Townsend,10.0,eng ENG,RW,26-258,90,0,0,0,0,0,0,3,0,3,0,0,0,11,0,2,0.0
3,James McArthur,18.0,sct SCO,LM,30-175,90,1,0,0,2,0,0,0,0,4,0,0,0,8,0,2,0.0
4,Luka Milivojević,4.0,rs SRB,CM,26-358,90,0,0,0,1,2,0,1,5,1,0,0,0,10,1,1,50.0
5,Yohan Cabaye,7.0,fr FRA,RM,32-076,72,0,0,0,1,1,0,0,1,2,0,0,0,7,0,0,
6,Ruben Loftus-Cheek,8.0,eng ENG,RM,22-067,18,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0.0
7,Patrick van Aanholt,3.0,nl NED,LB,27-214,90,0,0,0,0,0,0,1,0,3,0,0,0,13,1,0,100.0
8,Mamadou Sakho,12.0,fr FRA,CB,28-046,90,0,0,0,0,0,0,0,1,1,0,0,0,5,4,1,80.0
9,Martin Kelly,34.0,eng ENG,CB,27-338,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
10,Aaron Wan-Bissaka,29.0,eng ENG,RB,20-125,87,0,0,0,0,0,0,3,1,1,0,0,0,0,1,1,50.0
11,Timothy Fosu-Mensah,24.0,nl NED,RB,20-088,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,Wayne Hennessey,13.0,wls WAL,GK,31-066,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,13 Players,,,,,990,2,0,0,6,6,1,15,8,17,1,0,0,74,17,17,50.0
