,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Christian Benteke,17.0,be BEL,FW,27-118,90,36,1,3,22,11,4,36,1,1,100.0,0,0.0,19,61,12,0,1,0,5,0,25,2
1,Wilfried Zaha,11.0,ci CIV,LW,25-141,90,53,2,8,24,24,4,53,7,4,57.1,3,42.9,42,381,169,7,3,3,6,2,35,14
2,Andros Townsend,10.0,eng ENG,RW,26-258,90,29,1,10,10,12,2,29,4,3,75.0,1,25.0,18,202,100,3,0,1,1,2,10,1
3,James McArthur,18.0,sct SCO,LM,30-175,90,46,5,14,28,4,0,46,0,0,,0,,23,114,41,0,0,0,2,0,21,1
4,Luka Milivojević,4.0,rs SRB,CM,26-358,90,56,5,14,32,10,1,55,4,3,75.0,1,25.0,27,127,66,1,0,0,2,0,24,0
5,Yohan Cabaye,7.0,fr FRA,RM,32-076,72,30,1,11,17,2,0,30,1,0,0.0,1,100.0,15,57,38,0,0,0,3,1,14,0
6,Ruben Loftus-Cheek,8.0,eng ENG,RM,22-067,18,13,0,0,9,4,0,13,1,1,100.0,0,0.0,13,64,25,0,2,0,1,2,11,2
7,Patrick van Aanholt,3.0,nl NED,LB,27-214,90,64,3,18,35,13,0,64,1,1,100.0,0,0.0,37,224,127,3,1,0,2,2,31,3
8,Mamadou Sakho,12.0,fr FRA,CB,28-046,90,42,8,20,21,2,0,42,0,0,,0,,12,37,19,0,0,0,2,1,9,0
9,Martin Kelly,34.0,eng ENG,CB,27-338,90,30,9,21,9,0,0,30,0,0,,0,,14,83,27,1,0,0,0,0,10,0
10,Aaron Wan-Bissaka,29.0,eng ENG,RB,20-125,87,43,10,21,15,7,0,43,1,1,100.0,0,0.0,13,81,28,1,1,0,2,0,15,2
11,Timothy Fosu-Mensah,24.0,nl NED,RB,20-088,3,6,0,0,5,1,0,6,1,1,100.0,0,0.0,5,36,29,1,0,0,0,0,4,0
12,Wayne Hennessey,13.0,wls WAL,GK,31-066,90,27,24,27,0,0,0,27,0,0,,0,,12,84,74,0,0,0,0,0,4,0
13,13 Players,,,,,990,475,69,167,227,90,11,474,21,15,71.4,6,28.6,250,1551,755,17,8,4,26,10,213,25
