,num,joueur
0,13,Jordan Pickford
1,2,Billy Jones
2,3,Bryan Oviedo
3,4,Jason Denayer
4,7,Sebastian Larsson
5,8,Jack Rodwell
6,9,Fabio Borini
7,16,John O'Shea
8,18,Jermain Defoe
9,24,Darron Gibson
10,44,Adnan Januzaj
