,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Harry Kane,10.0,eng ENG,FW,28-127,90,42,4,5,20,17,6,42,3,2,66.7,1,33.3,25,161,88,4,0,3,1,1,30,6
1,Son Heung-min,7.0,kr KOR,"AM,FW",29-147,86,40,0,3,10,28,4,40,2,1,50.0,1,50.0,20,141,90,3,1,0,3,1,23,6
2,Steven Bergwijn,23.0,nl NED,FW,24-055,4,3,0,0,3,0,0,3,0,0,,0,,2,2,0,0,0,0,0,0,2,0
3,Lucas Moura,27.0,br BRA,AM,29-111,76,34,2,5,13,17,3,34,4,3,75.0,1,25.0,21,55,23,1,1,0,1,0,24,2
4,Harry Winks,8.0,eng ENG,CM,25-303,14,12,0,4,7,1,0,12,1,0,0.0,1,100.0,11,59,9,0,0,0,0,0,10,0
5,Pierre Højbjerg,5.0,dk DEN,CM,26-119,90,76,1,20,48,10,2,76,2,2,100.0,0,0.0,48,225,122,2,0,0,1,0,54,2
6,Oliver Skipp,29.0,eng ENG,CM,21-077,90,57,2,9,34,14,0,57,0,0,,0,,35,161,93,1,2,0,2,0,33,1
7,Sergio Reguilón,3.0,es ESP,"WB,LB",24-351,90,54,4,17,16,21,2,54,1,0,0.0,1,100.0,36,202,107,5,3,1,1,1,35,8
8,Emerson,12.0,br BRA,"WB,RB",22-322,82,61,6,26,22,13,0,61,1,0,0.0,1,100.0,31,122,38,0,0,0,2,0,27,3
9,Japhet Tanganga,25.0,eng ENG,RB,22-246,8,5,0,1,3,1,1,5,0,0,,0,,2,15,11,1,0,1,0,0,2,1
10,Ben Davies,33.0,wls WAL,CB,28-222,90,73,4,29,35,9,2,73,1,0,0.0,1,100.0,47,221,116,2,2,0,1,0,45,0
11,Eric Dier,15.0,eng ENG,CB,27-321,90,65,8,47,18,0,0,65,0,0,,0,,46,220,82,1,0,0,0,0,40,0
12,Davinson Sánchez,6.0,co COL,CB,25-173,90,59,4,27,26,6,2,59,0,0,,0,,39,192,77,0,3,0,2,0,40,0
13,Hugo Lloris,1.0,fr FRA,GK,34-341,90,28,26,28,0,0,0,28,0,0,,0,,16,73,55,0,0,0,0,0,10,0
14,14 Players,,,,,990,609,61,221,255,137,22,609,15,8,53.3,7,46.7,379,1849,911,20,12,5,14,3,375,29
