,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Michail Antonio,9.0,jm JAM,FW,31-237,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Pablo Fornals,8.0,es ESP,LW,25-271,58,2,1,1,0,1,2,5,40.0,3,0,0,0,0,2,0,0
2,Manuel Lanzini,10.0,ar ARG,AM,28-278,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
3,Jarrod Bowen,20.0,eng ENG,RW,24-335,70,1,1,0,1,0,0,1,0.0,1,1,0,1,2,3,0,0
4,Andriy Yarmolenko,7.0,ua UKR,RW,32-028,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Saïd Benrahma,22.0,dz ALG,"AM,LW",26-102,70,1,0,1,0,0,0,2,0.0,2,2,0,2,1,2,0,0
6,Nikola Vlašić,11.0,hr CRO,LW,24-047,20,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
7,Declan Rice,41.0,eng ENG,DM,22-310,90,1,1,0,1,0,0,2,0.0,2,2,0,2,1,2,1,0
8,Tomáš Souček,28.0,cz CZE,DM,26-266,90,2,1,1,1,0,2,4,50.0,2,1,0,1,3,5,3,0
9,Aaron Cresswell,3.0,eng ENG,LB,31-340,90,1,1,1,0,0,1,1,100.0,0,2,2,0,1,2,3,0
10,Kurt Zouma,4.0,fr FRA,CB,27-024,90,2,1,2,0,0,1,1,100.0,0,0,0,0,1,3,4,0
11,Craig Dawson,15.0,eng ENG,CB,31-198,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,0
12,Ben Johnson,31.0,eng ENG,RB,21-300,90,1,0,0,1,0,0,2,0.0,2,1,1,0,3,4,3,0
13,Łukasz Fabiański,1.0,pl POL,GK,36-216,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,12,7,6,5,1,7,21,33.3,14,9,3,6,12,24,22,0
