,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Matěj Vydra,27.0,cz CZE,FW,28-278,90,10,12,83.3,85,6,9,11,81.8,0,0,,0,0,,0,0.0,0.0,0,0,1,0,1
1,Jay Rodriguez,19.0,eng ENG,FW,31-189,76,10,13,76.9,136,25,7,8,87.5,1,2,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,2
2,Joel Mumbongo,46.0,se SWE,FW,22-025,14,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
3,Dwight McNeil,11.0,eng ENG,LM,21-073,90,18,30,60.0,316,76,9,11,81.8,6,9,66.7,3,9,33.3,0,0.0,0.0,0,2,0,0,2
4,Jack Cork,4.0,eng ENG,CM,31-223,70,12,18,66.7,138,33,7,12,58.3,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,2
5,Dale Stephens,16.0,eng ENG,CM,31-236,20,5,7,71.4,88,29,2,2,100.0,2,4,50.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0
6,Ashley Westwood,18.0,eng ENG,CM,30-308,80,35,45,77.8,824,267,10,10,100.0,18,20,90.0,7,11,63.6,0,0.1,0.0,1,3,2,0,4
7,Josh Benson,41.0,eng ENG,CM,21-060,10,0,2,0.0,0,0,0,0,,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0
8,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-099,90,22,33,66.7,315,67,11,14,78.6,9,11,81.8,1,4,25.0,0,0.0,0.0,0,2,0,0,3
9,Erik Pieters,23.0,nl NED,LB,32-180,90,27,36,75.0,444,154,13,15,86.7,10,12,83.3,3,5,60.0,0,0.0,0.0,0,2,0,0,3
10,Ben Mee,6.0,eng ENG,CB,31-135,90,15,21,71.4,368,117,3,3,100.0,8,9,88.9,4,9,44.4,0,0.0,0.0,0,1,0,0,0
11,James Tarkowski,5.0,eng ENG,CB,28-076,90,20,26,76.9,523,226,5,5,100.0,8,8,100.0,6,11,54.5,0,0.0,0.0,0,0,0,0,0
12,Matthew Lowton,2.0,eng ENG,RB,31-239,90,24,31,77.4,438,202,11,12,91.7,9,11,81.8,4,8,50.0,0,0.0,0.1,1,1,1,0,1
13,Nick Pope,1.0,eng ENG,GK,28-290,90,16,25,64.0,631,585,2,2,100.0,3,3,100.0,11,20,55.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,214,299,71.6,4306,1787,89,105,84.8,76,92,82.6,42,81,51.9,0,0.1,0.2,2,12,4,0,18
