,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Dominic Calvert-Lewin,9.0,eng ENG,FW,24-061,90,0,0,0,1,1,0,0,0,1,0,0,0,1,6,4,60.0
1,Richarlison,7.0,br BRA,"FW,LW",24-006,90,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,
2,Séamus Coleman,23.0,ie IRL,"RB,RW",32-217,90,0,0,0,0,1,0,1,1,1,0,0,0,2,1,0,100.0
3,James Rodríguez,19.0,co COL,AM,29-308,77,1,0,0,2,1,0,6,0,1,0,0,0,2,0,0,
4,Bernard,20.0,br BRA,AM,28-250,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
5,Allan,6.0,br BRA,DM,30-128,90,0,0,0,3,2,0,0,1,2,0,0,0,6,1,0,100.0
6,Abdoulaye Doucouré,16.0,ml MLI,DM,28-135,77,0,0,0,0,0,0,1,1,2,0,0,0,9,1,1,50.0
7,André Gomes,21.0,pt POR,DM,27-290,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
8,Lucas Digne,12.0,fr FRA,LB,27-300,90,0,0,0,1,1,0,13,1,2,0,0,0,6,8,4,66.7
9,Ben Godfrey,22.0,eng ENG,CB,23-121,90,0,0,0,1,1,0,0,1,1,0,0,0,7,4,0,100.0
10,Michael Keane,5.0,eng ENG,CB,28-125,90,0,0,0,0,1,0,0,2,1,0,0,0,2,4,2,66.7
11,Mason Holgate,4.0,eng ENG,RB,24-206,45,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,50.0
12,Gylfi Sigurðsson,10.0,is ISL,AM,31-250,45,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,
13,Jordan Pickford,1.0,eng ENG,GK,27-070,90,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
14,14 Players,,,,,990,1,0,0,8,12,0,26,8,11,0,0,0,48,27,12,69.2
