,num,joueur
0,4,Steven Caulker
1,5,Rio Ferdinand
2,9,Charlie Austin
3,14,Mauricio Isla
4,15,Nedum Onuoha
5,17,Jordon Mutch
6,19,Niko Kranjčar
7,20,Karl Henry
8,24,Eduardo Vargas
9,,
10,12,Alex McCarthy
