,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Harry Kane,10.0,eng ENG,FW,27-090,90,0,0,0,0,0,0,1,0.0,1,3,1,2,0,0,0,0
1,Son Heung-min,7.0,kr KOR,LW,28-110,89,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
2,Joe Rodon,14.0,wls WAL,LW,23-004,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Lucas Moura,27.0,br BRA,RW,28-074,56,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
4,Érik Lamela,11.0,ar ARG,RW,28-236,34,1,1,0,1,0,0,0,,0,0,0,0,2,3,1,0
5,Tanguy Ndombele,28.0,fr FRA,AM,23-303,78,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
6,Giovani Lo Celso,18.0,ar ARG,AM,24-200,12,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
7,Pierre Højbjerg,5.0,dk DEN,DM,25-082,90,3,2,0,3,0,1,3,33.3,2,0,0,0,1,4,0,0
8,Moussa Sissoko,17.0,fr FRA,DM,31-071,90,1,0,1,0,0,0,0,,0,0,0,0,4,5,1,0
9,Ben Davies,33.0,wls WAL,LB,27-185,90,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,1,1
10,Eric Dier,15.0,eng ENG,CB,26-285,90,1,0,1,0,0,0,0,,0,0,0,0,1,2,3,0
11,Toby Alderweireld,4.0,be BEL,CB,31-238,90,0,0,0,0,0,0,0,,0,3,3,0,0,0,6,0
12,Matt Doherty,2.0,ie IRL,RB,28-284,90,3,2,1,0,2,3,4,75.0,1,1,0,1,2,5,3,0
13,Hugo Lloris,1.0,fr FRA,GK,33-305,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,11,5,4,5,2,4,11,36.4,7,9,5,4,12,23,15,1
