,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
19,2012-12-29,,Premier League,Matchweek 20,Sat,Home,W,1,0,West Ham,,"24,183",,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/dd832f43/Reading-West-Ham-United-December-29-2012-Premier-League,
20,2013-01-01,,Premier League,Matchweek 21,Tue,Away,L,1,3,Tottenham,,"36,180",,4-5-1,Howard Webb,https://fbref.com/en/matches/77152dbb/Tottenham-Hotspur-Reading-January-1-2013-Premier-League,
21,2013-01-12,,Premier League,Matchweek 22,Sat,Home,W,3,2,West Brom,,"23,495",,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/dc8f53ef/Reading-West-Bromwich-Albion-January-12-2013-Premier-League,
22,2013-01-19,,Premier League,Matchweek 23,Sat,Away,W,2,1,Newcastle Utd,,"49,411",,4-5-1,Andre Marriner,https://fbref.com/en/matches/245f0c10/Newcastle-United-Reading-January-19-2013-Premier-League,
23,2013-01-30,,Premier League,Matchweek 24,Wed,Home,D,2,2,Chelsea,,"24,097",,4-1-4-1,Mark Halsey,https://fbref.com/en/matches/8d8d15ce/Reading-Chelsea-January-30-2013-Premier-League,
24,2013-02-02,,Premier League,Matchweek 25,Sat,Home,W,2,1,Sunderland,,"23,829",,4-1-4-1,Lee Mason,https://fbref.com/en/matches/26609c3c/Reading-Sunderland-February-2-2013-Premier-League,
25,2013-02-09,,Premier League,Matchweek 26,Sat,Away,L,1,2,Stoke City,,"26,737",,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/6af48223/Stoke-City-Reading-February-9-2013-Premier-League,
26,2013-02-23,,Premier League,Matchweek 27,Sat,Home,L,0,3,Wigan Athletic,,"22,321",,4-1-4-1,Phil Dowd,https://fbref.com/en/matches/04d09b98/Reading-Wigan-Athletic-February-23-2013-Premier-League,
27,2013-03-02,,Premier League,Matchweek 28,Sat,Away,L,1,3,Everton,,"35,244",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/10d6bbb6/Everton-Reading-March-2-2013-Premier-League,
28,2013-03-09,,Premier League,Matchweek 29,Sat,Home,L,1,2,Aston Villa,,"24,102",,4-4-2,Jon Moss,https://fbref.com/en/matches/2ef0b2e1/Reading-Aston-Villa-March-9-2013-Premier-League,
29,2013-03-16,,Premier League,Matchweek 30,Sat,Away,L,0,1,Manchester Utd,,"75,605",,4-1-4-1,Lee Mason,https://fbref.com/en/matches/5577913c/Manchester-United-Reading-March-16-2013-Premier-League,
30,2013-03-30,,Premier League,Matchweek 31,Sat,Away,L,1,4,Arsenal,,"60,082",,4-1-4-1,Chris Foy,https://fbref.com/en/matches/c88ae4e2/Arsenal-Reading-March-30-2013-Premier-League,
31,2013-04-06,,Premier League,Matchweek 32,Sat,Home,L,0,2,Southampton,,"24,108",,4-1-4-1,Mike Jones,https://fbref.com/en/matches/5f6a5fa7/Reading-Southampton-April-6-2013-Premier-League,
32,2013-04-13,,Premier League,Matchweek 33,Sat,Home,D,0,0,Liverpool,,"24,139",,4-2-3-1,Mark Clattenburg,https://fbref.com/en/matches/6e307a21/Reading-Liverpool-April-13-2013-Premier-League,
33,2013-04-20,,Premier League,Matchweek 34,Sat,Away,L,1,2,Norwich City,,"26,460",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/9d249aa6/Norwich-City-Reading-April-20-2013-Premier-League,
34,2013-04-28,,Premier League,Matchweek 35,Sun,Home,D,0,0,QPR,,"23,388",,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/a002f4ea/Reading-Queens-Park-Rangers-April-28-2013-Premier-League,
35,2013-05-04,,Premier League,Matchweek 36,Sat,Away,W,4,2,Fulham,,"24,087",,4-4-1-1,Neil Swarbrick,https://fbref.com/en/matches/a2a227c4/Fulham-Reading-May-4-2013-Premier-League,
36,2013-05-14,,Premier League,Matchweek 37,Tue,Home,L,0,2,Manchester City,,"22,859",,4-2-3-1,Martin Atkinson,https://fbref.com/en/matches/c5c511b8/Reading-Manchester-City-May-14-2013-Premier-League,
37,2013-05-19,,Premier League,Matchweek 38,Sun,Away,L,2,4,West Ham,,"34,973",,4-2-3-1,Mike Dean,https://fbref.com/en/matches/c152be76/West-Ham-United-Reading-May-19-2013-Premier-League,
