,num,joueur
0,,Ryo Miyaichi
1,,David N'Gog
2,,Grétar Steinsson
3,,Chris Eagles
4,,Sam Ricketts
5,,Mark Davies
6,,David Wheater
7,,Tim Ream
8,,Martin Petrov
9,,
10,,Jussi Jääskeläinen
