,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Matěj Vydra,27.0,cz CZE,FW,28-281,90,29,0,0,8,21,11,29,4,4,100.0,0,0.0,18,106,50,1,1,2,8,0,27,10
1,Ashley Barnes,10.0,eng ENG,FW,31-099,90,31,1,2,16,14,7,31,0,0,,0,,6,29,10,0,0,0,1,1,17,3
2,Dwight McNeil,11.0,eng ENG,LM,21-076,90,59,2,7,25,27,4,59,2,1,50.0,1,50.0,34,191,69,4,1,2,1,3,39,6
3,Jack Cork,4.0,eng ENG,CM,31-226,90,49,3,7,30,12,4,49,0,0,,0,,21,106,46,1,1,1,1,0,34,0
4,Ashley Westwood,18.0,eng ENG,CM,30-311,90,70,1,6,40,26,0,70,2,2,100.0,0,0.0,42,172,76,0,2,0,0,0,50,1
5,Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-102,90,50,2,5,21,26,3,50,3,1,33.3,2,66.7,31,228,98,4,2,1,5,0,33,7
6,Erik Pieters,23.0,nl NED,LB,32-183,90,74,2,12,43,20,1,74,0,0,,0,,44,232,153,1,4,0,1,0,49,2
7,Ben Mee,6.0,eng ENG,CB,31-138,90,66,3,31,33,3,1,66,0,0,,0,,35,134,56,0,0,0,0,0,38,0
8,James Tarkowski,5.0,eng ENG,CB,28-079,90,68,4,30,34,4,2,68,0,0,,0,,35,216,152,0,0,0,0,0,41,0
9,Matthew Lowton,2.0,eng ENG,RB,31-242,90,71,0,15,31,25,5,71,3,3,100.0,0,0.0,40,331,267,8,4,2,2,0,44,5
10,Nick Pope,1.0,eng ENG,GK,28-293,90,30,20,28,2,0,0,30,0,0,,0,,17,101,76,0,0,0,0,0,11,0
11,11 Players,,,,,990,597,38,143,283,178,38,597,14,11,78.6,3,21.4,323,1846,1053,19,15,8,19,4,383,34
