,num,joueur
0,,Adam Federici
1,,Chris Gunter
2,,Danny Guthrie
3,,Ian Harte
4,,Pavel Pogrebnyak
5,,Jimmy Kébé
6,,Adrian Mariappa
7,,Jem Karacan
8,,Alex Pearce
9,,Mikele Leigertwood
10,,Jobi McAnuff
