,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Jamie Vardy,9.0,eng ENG,FW,31-093,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Shinji Okazaki,20.0,jp JPN,FW,31-363,45,1,1,0,1,0,1,2,50.0,1,0,0,0,0,1,0,0
2,Kelechi Iheanacho,8.0,ng NGA,FW,21-193,45,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0
3,Demarai Gray,7.0,jm JAM,LM,21-290,63,1,1,1,0,0,0,0,,0,1,0,1,2,3,1,0
4,Fousseni Diabaté,33.0,ml MLI,LM,22-178,27,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
5,Adrien Silva,14.0,pt POR,CM,29-030,90,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0
6,Hamza Choudhury,38.0,eng ENG,CM,20-195,90,2,2,2,0,0,0,1,0.0,1,2,1,1,1,3,0,0
7,Riyad Mahrez,26.0,dz ALG,RM,27-052,90,0,0,0,0,0,0,2,0.0,2,2,0,2,2,2,0,0
8,Ben Chilwell,3.0,eng ENG,LB,21-114,90,3,0,3,0,0,0,2,0.0,2,0,0,0,0,3,2,0
9,Harry Maguire,15.0,eng ENG,CB,25-040,90,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,5,0
10,Wes Morgan,5.0,jm JAM,CB,34-083,90,1,0,0,1,0,0,0,,0,0,0,0,2,3,4,0
11,Danny Simpson,2.0,eng ENG,RB,31-100,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,5,0
12,Kasper Schmeichel,1.0,dk DEN,GK,31-160,85,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
13,Ben Hamer,12.0,eng ENG,GK,30-145,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,11,6,9,2,0,3,11,27.3,8,8,3,5,8,19,19,0
