,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Gabriel Jesus,9.0,br BRA,"FW,LW",26-023,79,0,0,0,1,2,1,0,0,1,0,0,0,1,2,5,28.6
1,Eddie Nketiah,14.0,eng ENG,LW,23-331,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
2,Gabriel Martinelli,11.0,br BRA,LW,21-312,59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0.0
3,Leandro Trossard,19.0,be BEL,FW,28-143,31,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
4,Bukayo Saka,7.0,eng ENG,RW,21-233,79,0,0,0,2,0,0,3,0,0,0,0,0,0,1,1,50.0
5,Reiss Nelson,24.0,eng ENG,RW,23-137,11,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,
6,Granit Xhaka,34.0,ch SUI,LM,30-211,59,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,100.0
7,Jorginho,20.0,it ITA,LM,31-127,31,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,
8,Thomas Partey,5.0,gh GHA,CM,29-317,90,1,0,0,3,3,0,0,0,1,0,0,0,5,1,0,100.0
9,Martin Ødegaard,8.0,no NOR,RM,24-130,70,0,0,0,0,1,0,1,0,0,0,0,0,7,1,0,100.0
10,Emile Smith Rowe,10.0,eng ENG,RM,22-272,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
11,Oleksandr Zinchenko,35.0,ua UKR,LB,26-132,90,0,0,0,1,0,0,1,1,0,0,0,0,8,2,1,66.7
12,Gabriel Dos Santos,6.0,br BRA,CB,25-128,90,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,40.0
13,Rob Holding,16.0,eng ENG,CB,27-218,90,0,0,0,2,0,0,0,1,1,0,0,0,7,1,2,33.3
14,Ben White,4.0,eng ENG,RB,25-200,90,0,0,0,3,0,0,0,1,0,0,0,0,3,1,0,100.0
15,Aaron Ramsdale,1.0,eng ENG,GK,24-347,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,16 Players,,,,,990,1,0,0,13,11,1,8,5,4,0,0,0,41,12,15,44.4
