,num,joueur
0,,Andrew Johnson
1,,Aaron Hughes
2,,Philippe Senderos
3,,Brede Hangeland
4,,Clint Dempsey
5,,Dickson Etuhu
6,,Damien Duff
7,,Danny Murphy
8,,John Arne Riise
9,,
10,,Neil Etheridge
