,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Ivan Toney,17.0,eng ENG,FW,25-285,90,14,26,53.8,207,56,7,15,46.7,6,9,66.7,0,0,,0,0.2,0.1,3,1,0,0,2
1,Bryan Mbeumo,19.0,cm CMR,FW,22-141,40,4,8,50.0,55,9,3,4,75.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0,0,0,0,0
2,Yoane Wissa,11.0,cd COD,FW,25-114,50,9,14,64.3,151,33,5,8,62.5,4,4,100.0,0,1,0.0,0,0.2,0.0,2,2,1,0,3
3,Mathias Jensen,8.0,dk DEN,CM,25-359,45,15,20,75.0,302,157,4,4,100.0,8,9,88.9,3,6,50.0,0,0.0,0.0,1,2,1,0,3
4,Frank Onyeka,15.0,ng NGA,CM,23-359,45,29,35,82.9,479,60,13,15,86.7,16,19,84.2,0,0,,0,0.0,0.0,1,2,0,0,3
5,Christian Nørgaard,6.0,dk DEN,CM,27-291,90,43,55,78.2,740,262,21,26,80.8,19,23,82.6,3,4,75.0,0,0.1,0.2,3,1,2,0,8
6,Shandon Baptiste,26.0,gd GRN,CM,23-262,90,29,33,87.9,413,47,18,19,94.7,9,11,81.8,1,1,100.0,0,0.0,0.0,0,1,0,0,2
7,Dominic Thompson,2.0,eng ENG,WB,21-153,65,15,25,60.0,225,66,9,13,69.2,6,9,66.7,0,2,0.0,0,0.0,0.0,0,0,0,0,0
8,Saman Ghoddos,14.0,ir IRN,WB,28-111,25,13,17,76.5,202,36,7,7,100.0,5,5,100.0,1,4,25.0,0,0.0,0.1,0,0,2,1,1
9,Sergi Canós,7.0,es ESP,WB,24-327,90,26,46,56.5,530,154,9,14,64.3,13,19,68.4,4,7,57.1,0,0.0,0.1,2,2,1,1,2
10,Mads Bech Sørensen,29.0,dk DEN,CB,22-353,90,60,73,82.2,1056,431,24,27,88.9,31,36,86.1,5,10,50.0,0,0.0,0.1,1,3,1,1,3
11,Pontus Jansson,18.0,se SWE,CB,30-316,90,41,48,85.4,765,352,12,14,85.7,28,30,93.3,1,1,100.0,0,0.0,0.0,0,0,0,0,1
12,Ethan Pinnock,5.0,jm JAM,CB,28-211,90,48,63,76.2,823,395,23,30,76.7,24,27,88.9,1,5,20.0,0,0.0,0.0,0,6,0,0,7
13,Álvaro Fernández,40.0,es ESP,GK,23-257,90,28,40,70.0,753,512,8,8,100.0,10,10,100.0,10,22,45.5,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,374,503,74.4,6701,2570,163,204,79.9,180,214,84.1,29,64,45.3,0,0.6,0.6,13,20,8,3,35
