,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Callum Wilson,9.0,eng ENG,FW,30-244,85,18,18,0,0,0,0,0,0,0,0,0,0,14,0,1
1,Chris Wood,20.0,nz NZL,FW,30-326,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2,Joelinton,7.0,br BRA,LW,26-076,90,53,51,2,1,0,0,2,1,0,0,0,0,45,0,0
3,Miguel Almirón,24.0,py PAR,RW,28-261,85,50,48,2,0,0,0,1,2,0,0,0,0,40,0,1
4,Allan Saint-Maximin,10.0,fr FRA,RW,25-231,5,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
5,Joe Willock,28.0,eng ENG,LM,23-070,70,35,34,0,0,1,0,1,0,0,0,0,0,25,1,0
6,Jacob Murphy,23.0,eng ENG,LM,27-247,20,11,11,0,0,0,0,1,0,0,0,0,0,5,0,2
7,Bruno Guimarães,39.0,br BRA,CM,24-347,82,74,73,1,1,0,0,1,0,0,0,0,0,61,0,2
8,Jonjo Shelvey,8.0,eng ENG,CM,30-244,8,9,9,0,0,0,1,0,0,0,0,0,0,6,0,0
9,Sean Longstaff,36.0,eng ENG,RM,24-364,90,56,55,1,0,0,1,2,0,0,0,0,0,41,0,4
10,Dan Burn,33.0,eng ENG,LB,30-173,90,57,46,11,3,0,0,1,8,0,0,0,0,46,0,0
11,Sven Botman,4.0,nl NED,CB,22-290,70,38,36,1,1,0,2,0,0,0,0,0,0,32,1,0
12,Matt Targett,13.0,eng ENG,CB,27-041,20,11,10,1,0,0,0,0,1,0,0,0,0,8,0,1
13,Fabian Schär,5.0,ch SUI,CB,30-313,82,50,47,3,2,0,2,0,1,0,0,0,0,40,0,0
14,Jamaal Lascelles,6.0,eng ENG,CB,28-352,8,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
15,Kieran Trippier,2.0,eng ENG,RB,32-040,90,77,58,19,4,0,0,4,12,3,1,1,0,63,0,1
16,Nick Pope,22.0,eng ENG,GK,30-193,90,19,17,2,1,0,0,0,0,0,0,0,0,12,0,0
17,17 Players,,,,,990,567,522,43,13,1,6,13,25,3,1,1,0,446,2,12
