,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Jesé,11.0,es ESP,FW,25-014,62,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,0.0
1,Peter Crouch,25.0,eng ENG,FW,37-041,28,0,0,0,0,1,1,1,1,0,0,0,0,0,3,1,75.0
2,Eric Maxim Choupo-Moting,10.0,cm CMR,"LW,LM",28-354,90,0,0,0,1,0,0,1,0,1,0,0,0,4,5,7,41.7
3,Xherdan Shaqiri,22.0,ch SUI,"RW,RM",26-153,90,0,0,0,0,1,1,3,1,1,0,0,0,3,0,0,
4,Badou Ndiaye,27.0,sn SEN,"LM,CM",27-136,90,0,0,0,1,1,0,0,1,2,0,0,0,8,0,0,
5,Geoff Cameron,20.0,us USA,CM,32-244,87,0,0,0,0,1,0,0,2,0,0,0,0,5,0,0,
6,Ramadan Sobhi,32.0,eg EGY,FW,21-048,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7,Joe Allen,4.0,wls WAL,"RM,CM",27-363,90,1,0,0,1,0,0,1,2,2,0,0,0,6,0,1,0.0
8,Kostas Stafylidis,21.0,gr GRE,LB,24-100,90,0,0,0,0,2,0,2,1,1,0,0,0,4,1,0,100.0
9,Bruno Martins Indi,15.0,nl NED,CB,26-032,90,0,0,0,1,1,0,0,0,1,0,0,0,4,2,1,66.7
10,Kurt Zouma,6.0,fr FRA,CB,23-136,90,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,50.0
11,Moritz Bauer,2.0,at AUT,RB,26-046,90,0,0,0,1,0,0,2,2,3,0,0,0,4,0,1,0.0
12,Jack Butland,1.0,eng ENG,GK,25-002,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13,13 Players,,,,,990,1,0,0,6,8,2,10,10,12,0,0,0,44,13,15,46.4
