,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Callum Paterson,13.0,sct SCO,FW,24-056,90,9,16,56.3,125,84,6,10,60.0,1,2,50.0,1,1,100.0,0,0.1,0.1,2,1,1,0,2
1,Josh Murphy,11.0,eng ENG,LM,23-287,84,5,10,50.0,71,5,3,4,75.0,0,1,0.0,1,2,50.0,0,0.0,0.0,0,0,1,1,0
2,Kadeem Harris,23.0,eng ENG,LM,25-183,6,2,2,100.0,25,3,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,1,0,1
3,Harry Arter,7.0,ie IRL,CM,28-345,89,20,31,64.5,344,131,11,15,73.3,7,11,63.6,2,3,66.7,0,0.1,0.2,1,2,2,1,4
4,Joe Ralls,8.0,eng ENG,CM,25-057,1,0,1,0.0,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0
5,Víctor Camarasa,21.0,es ESP,CM,24-194,90,27,37,73.0,563,219,13,14,92.9,6,11,54.5,7,10,70.0,0,0.3,0.2,4,6,1,0,6
6,Nathaniel Mendez-Laing,19.0,gt GUA,RM,26-237,66,13,18,72.2,160,28,9,11,81.8,3,5,60.0,0,0,,0,0.2,0.5,2,0,0,0,0
7,Junior Hoilett,33.0,ca CAN,RM,28-186,24,2,2,100.0,23,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
8,Aron Gunnarsson,17.0,is ISL,DM,29-230,90,20,25,80.0,380,202,9,9,100.0,7,10,70.0,4,6,66.7,0,0.0,0.0,0,2,1,0,3
9,Joe Bennett,3.0,eng ENG,LB,28-255,90,14,26,53.8,221,117,5,7,71.4,8,12,66.7,0,6,0.0,0,0.0,0.0,0,1,0,0,2
10,Sol Bamba,22.0,ci CIV,CB,33-329,90,11,16,68.8,212,53,1,2,50.0,9,12,75.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0
11,Sean Morrison,4.0,eng ENG,CB,27-334,90,14,30,46.7,251,144,7,13,53.8,6,13,46.2,1,4,25.0,0,0.1,0.2,1,1,0,0,3
12,Bruno Ecuele Manga,5.0,ga GAB,RB,30-145,90,23,46,50.0,430,237,10,16,62.5,8,15,53.3,4,11,36.4,0,0.0,0.0,0,1,0,0,5
13,Neil Etheridge,1.0,ph PHI,GK,28-304,90,7,35,20.0,431,401,0,0,,1,1,100.0,6,32,18.8,0,0.0,0.0,0,2,0,0,0
14,14 Players,,,,,990,167,295,56.6,3236,1624,75,102,73.5,58,95,61.1,27,77,35.1,0,0.9,1.2,10,16,7,2,26
