,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Daniel James,20.0,wls WAL,FW,24-094,90,14,12,2,0,0,0,3,0,0,0,0,0,8,0,0
1,Jack Harrison,22.0,eng ENG,LW,25-084,90,39,34,5,2,0,0,3,2,1,0,0,0,22,0,5
2,Raphinha,10.0,br BRA,RW,25-060,45,21,20,1,0,1,1,1,0,1,1,0,0,17,0,0
3,Tyler Roberts,11.0,wls WAL,AM,23-031,45,9,8,1,0,0,0,0,0,0,0,0,0,7,0,0
4,Rodrigo,19.0,es ESP,AM,30-343,90,46,43,3,0,0,0,0,1,1,0,0,0,40,0,0
5,Stuart Dallas,15.0,nir NIR,CM,30-299,8,7,5,2,0,0,0,0,2,0,0,0,0,7,0,0
6,Leo Fuhr Hjelde,33.0,no NOR,CM,18-170,82,58,46,12,0,0,1,2,12,0,0,0,0,45,0,2
7,Mateusz Klich,43.0,pl POL,CM,31-244,45,21,21,0,0,0,0,1,0,0,0,0,0,15,0,0
8,Adam Forshaw,4.0,eng ENG,RW,30-127,45,34,30,4,2,0,1,0,2,0,0,0,0,29,0,0
9,Luke Ayling,2.0,eng ENG,CM,30-171,90,58,45,13,0,0,0,1,13,0,0,0,0,43,0,5
10,Pascal Struijk,21.0,nl NED,CB,22-185,90,62,60,2,1,0,1,0,1,0,0,0,0,54,0,1
11,Robin Koch,5.0,de GER,CB,25-210,90,54,53,1,1,0,0,0,0,0,0,0,0,45,0,1
12,Diego Llorente,14.0,es ESP,CB,28-180,90,65,61,4,3,0,1,1,1,0,0,0,0,52,0,5
13,Illan Meslier,1.0,fr FRA,GK,21-347,90,40,33,7,0,0,0,0,0,0,0,0,0,37,0,0
14,14 Players,,,,,990,528,471,57,9,1,5,12,34,3,1,0,0,421,0,19
