,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Patrick Bamford,9.0,eng ENG,FW,29-153,66,12,16,75.0,131,11,11,13,84.6,1,1,100.0,0,0,,0,0.2,0.0,1,0,0,0,2
1,Georginio Rutter,24.0,fr FRA,FW,20-291,24,1,2,50.0,17,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
2,Degnand Gnonto,29.0,it ITA,LW,19-092,90,33,44,75.0,434,82,20,26,76.9,10,10,100.0,2,3,66.7,0,0.4,0.5,5,1,0,0,2
3,Luis Sinisterra,23.0,co COL,RW,23-233,56,14,17,82.4,172,9,10,12,83.3,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,0
4,Crysencio Summerville,10.0,nl NED,RW,21-098,34,8,12,66.7,153,35,3,5,60.0,5,6,83.3,0,0,,0,0.1,0.1,1,0,1,1,1
5,Jack Harrison,11.0,eng ENG,AM,26-077,82,25,39,64.1,362,144,16,23,69.6,5,7,71.4,2,6,33.3,0,0.0,0.1,0,4,2,1,6
6,Sam Greenwood,42.0,eng ENG,AM,21-010,8,0,3,0.0,0,0,0,1,0.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
7,Marc Roca,8.0,es ESP,DM,26-071,56,32,49,65.3,578,225,10,12,83.3,18,25,72.0,3,11,27.3,0,0.1,0.1,1,3,0,0,6
8,Weston McKennie,28.0,us USA,DM,24-161,34,22,29,75.9,289,56,14,17,82.4,7,10,70.0,0,1,0.0,0,0.0,0.0,0,2,0,0,6
9,Tyler Adams,12.0,us USA,DM,23-356,90,58,74,78.4,937,282,27,34,79.4,25,28,89.3,5,7,71.4,0,0.1,0.0,1,5,0,0,5
10,Pascal Struijk,21.0,nl NED,LB,23-178,66,50,73,68.5,770,229,25,29,86.2,22,31,71.0,2,7,28.6,0,0.0,0.0,0,3,0,0,6
11,Junior Firpo,3.0,es ESP,LB,26-167,24,14,16,87.5,187,54,9,9,100.0,5,6,83.3,0,1,0.0,0,0.0,0.0,0,0,0,0,2
12,Maximilian Wöber,39.0,at AUT,CB,25-001,90,87,106,82.1,1828,739,25,31,80.6,49,51,96.1,12,20,60.0,0,0.0,0.0,0,16,0,0,17
13,Liam Cooper,6.0,sct SCO,CB,31-159,90,70,82,85.4,1339,430,27,30,90.0,35,40,87.5,8,12,66.7,0,0.0,0.0,0,3,0,0,4
14,Luke Ayling,2.0,eng ENG,RB,31-164,90,39,64,60.9,668,393,22,29,75.9,11,17,64.7,5,12,41.7,0,0.0,0.0,0,8,1,0,6
15,Illan Meslier,1.0,fr FRA,GK,22-340,90,19,22,86.4,447,282,6,7,85.7,6,6,100.0,6,8,75.0,0,0.0,0.0,0,1,0,0,0
16,16 Players,,,,,990,484,648,74.7,8312,2971,225,278,80.9,202,243,83.1,46,89,51.7,0,0.8,0.9,9,47,4,2,63
