,num,joueur
0,,Jussi Jääskeläinen
1,,Martin Petrov
2,,Nigel Reo-Coker
3,,Ivan Klasnić
4,,Mark Davies
5,,Sam Ricketts
6,,Zat Knight
7,,Gary Cahill
8,,Grétar Steinsson
9,,David N'Gog
10,,Fabrice Muamba
